id,字形,方言點,聲母,韻母,調值,調類,備註
113,狨,貴池市茅坦鄉,0,yŋ,31,陰平,
113,狨,貴池市灌口鄉,0,yŋ,31,陰平,
113,狨,寧國市南極鄉,0,ʯŋ,33,次濁平,
113,狨,黃山區甘棠鎮,0,yŋ,53,陰平,
113,狨,石台,0,ioŋ,55,陽平,
114,絨,丹陽後巷童家橋,ȵ,ioŋ,31,陽平,
114,絨,靖江,ɦ,ioŋ,223,陽平,
114,絨,丹陽,ȵ,ioŋ,213,陽平,
114,絨,江陰,ȵ,ioŋ,223,陽去,"江陰方言無陽平調,古陽平調的字併入陽去調。"
114,絨,常州,ȵ,ioŋ,213,陽平,
114,絨,金壇西崗,ȵ,ioŋ,35,陽平,"金壇西崗陽平調為24,此處為35,疑印刷有誤。"
114,絨,溧陽,ȵ,ioŋ,323,陽平,
114,絨,宜興,ȵ,ioŋ,223,陽平,
114,絨,常熟,ȵ,iʊŋ,233,陽平,
114,絨,無錫,ȵ,ioŋ,213,陽去,"無錫方言無陽平調,古陽平調的字併入陽去調。"
114,絨,寶山霜草墩,ȵ,ioŋ,231,陽平,
114,絨,崑山,ȵ,ioŋ,24,陽平,"崑山方言的陽平調為132,此處為24,疑印刷有誤,當改為132較正確。"
114,絨,蘇州,ȵ,ioŋ,24,陽平,
114,絨,蘇州(當代吳語),ȵ,ioŋ,223,陽平,
114,絨,上海(三林塘),0,ü̥oŋ,324,陽平,
114,絨,溫州,0,in,31,陽平,
114,絨,雲和,,ioŋ,423,陽平,
114,絨,開化,ʑ,ioŋ,341,陽平,
114,絨,龍游,ʑ,ioŋ,21,陽平,
114,絨,常山,0,ioŋ,341,陽平,
114,絨,江山(江山市),ɕ,ioŋ,313,陽平,
114,絨,玉山,,ioŋ,24,陽平,
114,絨,遂昌,ʑ,iɔŋ,221,陽平,
114,絨,廣豐(永豐鎮),0,ioŋ,341,陽平,
114,絨,浦城(南浦鎮城關話),0,iuŋ,35,陰平,
114,絨,慶元,,ioŋ,52,陽平,
114,絨,宣州市裘公鄉,0,yŋ,31,陰平,
114,絨,蕪湖縣,ʐ,oŋ,35,陽平,
114,絨,繁昌,0,iəŋ,35,陽平,
114,絨,銅陵縣,0,iom,11,陽平,
114,絨,南陵(仙坊話),0,iəŋ,35,陽平,
114,絨,涇縣,0,ioŋ,35,陽平,
114,絨,貴池市茅坦鄉,0,yŋ,31,陰平,
114,絨,貴池市灌口鄉,0,yŋ,31,陰平,
114,絨,寧國市南極鄉,0,ʯŋ,33,次濁平,
114,絨,黃山區甘棠鎮,0,yŋ,53,陰平,
114,絨,石台,0,ioŋ,55,陽平,
115,弓,丹陽後巷童家橋,k,oŋ,42,陰平,
115,弓,靖江,k,oŋ,433,陰平,
115,弓,丹陽,k,oŋ,22,陰平,
115,弓,江陰,k,oŋ,51,陰平,
115,弓,常州,k,oŋ,44,陰平,
115,弓,金壇西崗,k,oŋ,31,陰平,
115,弓,溧陽,k,oŋ,445,陰平,
115,弓,宜興,k,oŋ,55,陰平,
115,弓,常熟,k,ʊŋ,52,陰平,
115,弓,無錫,k,oŋ,55,陰平,
115,弓,寶山霜草墩,k,oŋ,52,陰平,
115,弓,崑山,k,oŋ,44,陰平,
115,弓,蘇州,k,oŋ,44,陰平,
115,弓,蘇州(當代吳語),k,oŋ,44,陰平,
115,弓,上海(三林塘),k,oŋ,53,陰平,
115,弓,溫州,k/tɕ,oŋ/yoŋ,44,陰平,"原,新"
