id,字形,方言點,聲母,韻母,調值,調類,備註
5525,,屯溪(安徽省志),tɕʰ,yɐ̆,42,陰去,
5526,鞭,旌德(安徽省志),p,i,35,陰平,
5526,鞭,績溪(安徽省志),p,ɛ̃i,31,陰平,
5526,鞭,黃山(湯口)(安徽省志),p,iĔ,55,陰平,
5526,鞭,黟縣(安徽省志),p,iɐ̆,21,陰平,
5526,鞭,祁門(安徽省志),p,ĩɐ̆,11,陰平,
5526,鞭,屯溪(安徽省志),p,iɐ̆,33,陰平,
5554,,旌德(安徽省志),tɕ,yɪ,35,陰平,
5554,,績溪(安徽省志),tɕ,yɛ̃i,31,陰平,
5554,,黃山(湯口)(安徽省志),tɕ,yĔ,55,陰平,
5554,,黟縣(安徽省志),tʃ,uɐ̆,21,陰平,
5554,,祁門(安徽省志),tɕ,ỹɐ̆,11,陰平,
5554,,屯溪(安徽省志),tɕ,yɐ̆,33,陰平,
5574,圜,旌德(安徽省志),0/v,yɪ/ɪ,42,陽平,
5574,圜,績溪(安徽省志),0,yɛ̃i,44,陽平,
5574,圜,黃山(湯口)(安徽省志),0,yĔ,44,陽平,
5574,圜,黟縣(安徽省志),0,yɐ̆,44,陽平,
5574,圜,祁門(安徽省志),0,ỹɐ̆,55,陽平,
5574,圜,屯溪(安徽省志),0,yɐ̆,42,陰去,
5575,圓,旌德(安徽省志),0/v,yɪ/ɪ,42,陽平,
5575,圓,績溪(安徽省志),0,yɛ̃i,44,陽平,
5575,圓,黃山(湯口)(安徽省志),0,yĔ,44,陽平,
5575,圓,黟縣(安徽省志),0,yɐ̆,44,陽平,
5575,圓,祁門(安徽省志),0,ỹɐ̆,55,陽平,
5575,圓,屯溪(安徽省志),0,yɐ̆,42,陰去,
5604,權,旌德(安徽省志),tɕʰ,yɪ,42,陽平,
5604,權,績溪(安徽省志),tɕʰ,yɛ̃i,44,陽平,
5604,權,黃山(湯口)(安徽省志),tɕʰ,yĔ,44,陽平,
5604,權,黟縣(安徽省志),tʃʰ,yɐ̆,44,陽平,
5604,權,祁門(安徽省志),tɕʰ,ỹɐ̆,55,陽平,
5604,權,屯溪(安徽省志),tɕʰ,yɐ̆,42,陰去,
5628,傳,旌德(安徽省志),tɕʰ,yɪ,42,陽平,宣傳。
5628,傳,績溪(安徽省志),tɕʰ,yɛ̃i,44,陽平,宣傳。
5628,傳,黃山(湯口)(安徽省志),tɕʰ,yĔ,44,陽平,宣傳。
5628,傳,黟縣(安徽省志),tʃʰ,uɐ̆,44,陽平,宣傳。
5628,傳,祁門(安徽省志),tɕʰ,ỹɐ̆,55,陽平,宣傳。
5628,傳,屯溪(安徽省志),0,yɐ̆,42,陰去,宣傳。
5700,條,旌德(安徽省志),tʰ,iɔ,42,陽平,
5700,條,績溪(安徽省志),tʰ,ie,44,陽平,
5700,條,黃山(湯口)(安徽省志),tʰ,iɑ,44,陽平,
5700,條,黟縣(安徽省志),tʰ,iu,44,陽平,
5700,條,祁門(安徽省志),tʰ,ia,55,陽平,
5700,條,屯溪(安徽省志),tʰ,iu,42,陰去,
5814,超,旌德(安徽省志),tɕʰ,iɔ,35,陰平,
5814,超,績溪(安徽省志),tɕʰ,ie,31,陰平,
5814,超,黃山(湯口)(安徽省志),tɕʰ,iɑ,55,陰平,
5814,超,黟縣(安徽省志),tʃʰ,iu,21,陰平,
5814,超,祁門(安徽省志),tʂʰ,ɯɐ̆,11,陰平,
5814,超,屯溪(安徽省志),tɕʰ,io,33,陰平,
5853,驕,旌德(安徽省志),tɕ,iɔ,35,陰平,
5853,驕,績溪(安徽省志),tɕ,ie,31,陰平,
5853,驕,黃山(湯口)(安徽省志),tɕ,iɑ,55,陰平,
5853,驕,黟縣(安徽省志),tʃ,iu,21,陰平,
5853,驕,祁門(安徽省志),tɕ,iɯɐ̆,11,陰平,
5853,驕,屯溪(安徽省志),tɕ,io,33,陰平,
5862,焦,旌德(安徽省志),tɕ,i,35,陰平,
5862,焦,績溪(安徽省志),tɕ,ie,31,陰平,
5862,焦,黃山(湯口)(安徽省志),tɬ,iɑ,55,陰平,
5862,焦,黟縣(安徽省志),tʃ,iu,21,陰平,
5862,焦,祁門(安徽省志),ts,ia,11,陰平,
5862,焦,屯溪(安徽省志),ts,iu,33,陰平,
5863,,旌德(安徽省志),tɕ,i,35,陰平,
5863,,績溪(安徽省志),tɕ,ie,31,陰平,
5863,,黃山(湯口)(安徽省志),tɬ,iɑ,55,陰平,
5863,,黟縣(安徽省志),tʃ,iu,21,陰平,
5863,,祁門(安徽省志),ts,ia,11,陰平,
5863,,屯溪(安徽省志),ts,iu,33,陰平,
5885,燒,旌德(安徽省志),ɕ,iɔ,35,陰平,
5885,燒,績溪(安徽省志),ɕ,ie,31,陰平,
5885,燒,黃山(湯口)(安徽省志),ɕ,iɑ,55,陰平,
5885,燒,黟縣(安徽省志),ʃ,iu,21,陰平,
5885,燒,祁門(安徽省志),ɕ,iɯɐ̆,11,陰平,
5885,燒,屯溪(安徽省志),ɕ,iu,33,陰平,
5901,搖,旌德(安徽省志),0,iɔ,42,陽平,
5901,搖,績溪(安徽省志),0,ie,44,陽平,
5901,搖,黃山(湯口)(安徽省志),0,iɑ,44,陽平,
5901,搖,黟縣(安徽省志),0,iu,44,陽平,
5901,搖,祁門(安徽省志),0,iɯɐ̆,55,陽平,
5901,搖,屯溪(安徽省志),0,io,42,陰去,
5936,招,旌德(安徽省志),tɕ,iɔ,35,陰平,
5936,招,績溪(安徽省志),tɕ,ie,31,陰平,
5936,招,黃山(湯口)(安徽省志),tɕ,iɑ,55,陰平,
5936,招,黟縣(安徽省志),tʃ,iu,21,陰平,
5936,招,祁門(安徽省志),tʂ,ɯɐ̆,11,陰平,
5936,招,屯溪(安徽省志),tɕ,iu,33,陰平,
5990,橋,旌德(安徽省志),tɕʰ,iɔ,42,陽平,
5990,橋,績溪(安徽省志),tɕʰ,ie,44,陽平,
5990,橋,黃山(湯口)(安徽省志),tɕʰ,iɑ,44,陽平,
5990,橋,黟縣(安徽省志),tʃʰ,iu,44,陽平,
5990,橋,祁門(安徽省志),tɕʰ,iɯɐ̆,55,陽平,
5990,橋,屯溪(安徽省志),tɕʰ,io,42,陰去,
6035,飄,旌德(安徽省志),pʰ,iɔ,35,陰平,
6035,飄,績溪(安徽省志),pʰ,ie,31,陰平,
6035,飄,黃山(湯口)(安徽省志),pʰ,iɑ,55,陰平,
6035,飄,黟縣(安徽省志),pʰ,iu,21,陰平,
6035,飄,祁門(安徽省志),pʰ,ia,11,陰平,
6035,飄,屯溪(安徽省志),pʰ,iu,33,陰平,
6100,巢,旌德(安徽省志),tsʰ,ɔ,42,陽平,
6100,巢,績溪(安徽省志),tsʰ,ə,44,陽平,
6100,巢,黃山(湯口)(安徽省志),tɬʰ,ɔ,44,陽平,
6100,巢,黟縣(安徽省志),tʃ,iu,44,陽平,
6100,巢,祁門(安徽省志),tʂʰ,uɐ̆,55,陽平,
6100,巢,屯溪(安徽省志),tsʰ,ə,42,陰去,
6173,敲,旌德(安徽省志),kʰ,ɔ,35,陰平,
6173,敲,績溪(安徽省志),kʰ,ə,31,陰平,
6173,敲,黃山(湯口)(安徽省志),kʰ,ɔ,55,陰平,
6173,敲,黟縣(安徽省志),kʰ,ɑu,21,陰平,
6173,敲,祁門(安徽省志),kʰ,ɔ,11,陰平,
6173,敲,屯溪(安徽省志),kʰ,o,33,陰平,
6191,抓,旌德(安徽省志),ts,ɔ,35,陰平,
6191,抓,績溪(安徽省志),ts,o,31,陰平,
6191,抓,黃山(湯口)(安徽省志),tɬ,uɐ̆,55,陰平,
6191,抓,黟縣(安徽省志),tʃ,uɐ̆,21,陰平,
6191,抓,祁門(安徽省志),tʂ,uɐ̆,11,陰平,
6191,抓,屯溪(安徽省志),ts,uɐ̆,33,陰平,
6251,高,旌德(安徽省志),k,ɔ,35,陰平,
6251,高,績溪(安徽省志),k,ə,31,陰平,
6251,高,黃山(湯口)(安徽省志),k,ɔ,55,陰平,
6251,高,黟縣(安徽省志),k,əɐ̆,21,陰平,
6251,高,祁門(安徽省志),k,ɔ,11,陰平,
6251,高,屯溪(安徽省志),k,ə,33,陰平,
6301,毛,旌德(安徽省志),m,ɔ,42,陽平,
6301,毛,績溪(安徽省志),m,ə,44,陽平,
6301,毛,黃山(湯口)(安徽省志),m,ɔ,44,陽平,
6301,毛,黟縣(安徽省志),m,əɐ̆,44,陽平,
6301,毛,祁門(安徽省志),m,ɔ,55,陽平,
6301,毛,屯溪(安徽省志),m,ə,42,陰去,
6339,刀,旌德(安徽省志),t,ɔ,35,陰平,
6339,刀,績溪(安徽省志),t,ə,31,陰平,
6339,刀,黃山(湯口)(安徽省志),t,ɔ,55,陰平,
6339,刀,黟縣(安徽省志),t,əɐ̆,21,陰平,
6339,刀,祁門(安徽省志),t,ɔ,11,陰平,
6339,刀,屯溪(安徽省志),t,ə,33,陰平,
6460,歌,旌德(安徽省志),k,ɷ,35,陰平,
6460,歌,績溪(安徽省志),k,ɵ,31,陰平,
6460,歌,黃山(湯口)(安徽省志),k,ɷ,55,陰平,
6460,歌,黟縣(安徽省志),k,au,21,陰平,
6460,歌,祁門(安徽省志),k,ɔ,11,陰平,
6460,歌,屯溪(安徽省志),k,o,33,陰平,
6461,,旌德(安徽省志),k,ɷ,35,陰平,
6461,,績溪(安徽省志),k,ɵ,31,陰平,
6461,,黃山(湯口)(安徽省志),k,ɷ,55,陰平,
6461,,黟縣(安徽省志),k,au,21,陰平,
6461,,祁門(安徽省志),k,ɔ,11,陰平,
6461,,屯溪(安徽省志),k,o,33,陰平,
6478,多,旌德(安徽省志),t,u,35,陰平,
6478,多,績溪(安徽省志),t,ɵ,31,陰平,
6478,多,黃山(湯口)(安徽省志),t,ɷ,55,陰平,
6478,多,黟縣(安徽省志),t,au,21,陰平,
6478,多,祁門(安徽省志),t,uɐ,11,陰平,
6478,多,屯溪(安徽省志),t,o,33,陰平,
6560,鑼,旌德(安徽省志),l,u,42,陽平,
6560,鑼,績溪(安徽省志),l,ɵ,44,陽平,
6560,鑼,黃山(湯口)(安徽省志),l,ɷ,44,陽平,
6560,鑼,黟縣(安徽省志),l,au,44,陽平,
6560,鑼,祁門(安徽省志),l,uɐ,55,陽平,
6560,鑼,屯溪(安徽省志),l,o,42,陰去,
6572,河,旌德(安徽省志),x,ɷ,42,陽平,
6572,河,績溪(安徽省志),x,ɵ,44,陽平,
6572,河,黃山(湯口)(安徽省志),x,ɷ,44,陽平,
6572,河,黟縣(安徽省志),x,au,44,陽平,
6572,河,祁門(安徽省志),x,uɐ,55,陽平,
6572,河,屯溪(安徽省志),x,o,42,陰去,
6624,婆,旌德(安徽省志),pʰ,u,42,陽平,
6624,婆,績溪(安徽省志),pʰ,ɵ,44,陽平,
6624,婆,黃山(湯口)(安徽省志),pʰ,ɷ,44,陽平,
6624,婆,黟縣(安徽省志),pʰ,au,44,陽平,
6624,婆,祁門(安徽省志),pʰ,ɔ,55,陽平,
6624,婆,屯溪(安徽省志),pʰ,o,42,陰去,
6666,騾,旌德(安徽省志),l,u,42,陽平,
6666,騾,績溪(安徽省志),l,ɵ,44,陽平,
6666,騾,黃山(湯口)(安徽省志),l,ɷ,44,陽平,
6666,騾,黟縣(安徽省志),l,au,44,陽平,
6666,騾,祁門(安徽省志),l,uɐ̆,55,陽平,
6666,騾,屯溪(安徽省志),l,o,42,陰去,
6667,,旌德(安徽省志),l,u,42,陽平,
6667,,績溪(安徽省志),l,ɵ,44,陽平,
6667,,黃山(湯口)(安徽省志),l,ɷ,44,陽平,
6667,,黟縣(安徽省志),l,au,44,陽平,
6667,,祁門(安徽省志),l,uɐ̆,55,陽平,
6667,,屯溪(安徽省志),l,o,42,陰去,
6701,科,旌德(安徽省志),kʰ,ɷ,35,陰平,
6701,科,績溪(安徽省志),kʰ,ɵ,31,陰平,
6701,科,黃山(湯口)(安徽省志),kʰ,ɷ,55,陰平,
6701,科,黟縣(安徽省志),kʰ,au,21,陰平,
6701,科,祁門(安徽省志),kʰ,uɐ̆,11,陰平,
6701,科,屯溪(安徽省志),kʰ,o,33,陰平,
6722,,旌德(安徽省志),ɕ,ya,35,陰平,
6722,,績溪(安徽省志),ɕ,yɔ,31,陰平,
6722,,黃山(湯口)(安徽省志),ɕ,iĔ,55,陰平,
6722,,黟縣(安徽省志),ɕ,yɐ̆,21,陰平,
6722,,祁門(安徽省志),ɕ,yɐ̆,11,陰平,
6722,,屯溪(安徽省志),ɕ,yɐ̆,33,陰平,
6723,靴,旌德(安徽省志),ɕ,ya,35,陰平,
6723,靴,績溪(安徽省志),ɕ,yɔ,31,陰平,
6723,靴,黃山(湯口)(安徽省志),ɕ,iĔ,55,陰平,
6723,靴,黟縣(安徽省志),ɕ,yɐ̆,21,陰平,
6723,靴,祁門(安徽省志),ɕ,yɐ̆,11,陰平,
6723,靴,屯溪(安徽省志),ɕ,yɐ̆,33,陰平,
6731,茄,旌德(安徽省志),tɕʰ,ia,42,陽平,茄子。
6731,茄,績溪(安徽省志),tɕʰ,yɔ,44,陽平,茄子。
6731,茄,黃山(湯口)(安徽省志),tɕ,ya,44,陽平,茄子。
6731,茄,黟縣(安徽省志),tʃ,iu,44,陽平,茄子。
6731,茄,祁門(安徽省志),tɕʰ,iɐ,55,陽平,茄子。
6731,茄,屯溪(安徽省志),tɕʰ,yɛ,42,陰去,茄子。
6744,麻,旌德(安徽省志),m,ɔ,42,陽平,
6744,麻,績溪(安徽省志),m,o,44,陽平,
6744,麻,黃山(湯口)(安徽省志),m,uɐ̆,44,陽平,
6744,麻,黟縣(安徽省志),m,ɔɐ̆,44,陽平,
6744,麻,祁門(安徽省志),m,uɐ̆,55,陽平,
6744,麻,屯溪(安徽省志),m,uɐ̆,42,陰去,
6752,車,旌德(安徽省志),tsʰ,ɔ,35,陰平,
6752,車,績溪(安徽省志),tɕʰ,iɔ,31,陰平,
6752,車,黃山(湯口)(安徽省志),tɕʰ,iĔ,55,陰平,
6752,車,黟縣(安徽省志),tʃʰ,iɐ̆,21,陰平,
6752,車,祁門(安徽省志),tʂʰ,iɐ̆,11,陰平,
6752,車,屯溪(安徽省志),tɕʰ,ia,33,陰平,
6786,蛇,旌德(安徽省志),s,ɔ,42,陽平,
6786,蛇,績溪(安徽省志),ɕ/s,iɔ/o,44,陽平,
6786,蛇,黃山(湯口)(安徽省志),ɕ,iĔ,44,陽平,
6786,蛇,黟縣(安徽省志),ʃ,iɐ̆,44,陽平,
6786,蛇,祁門(安徽省志),ɕ,iɐ̆,55,陽平,
6786,蛇,屯溪(安徽省志),ɕ,ia,42,陰去,
6787,,旌德(安徽省志),s,ɔ,42,陽平,
6787,,績溪(安徽省志),ɕ/s,iɔ/o,44,陽平,
6787,,黃山(湯口)(安徽省志),ɕ,iĔ,44,陽平,
6787,,黟縣(安徽省志),ʃ,iɐ̆,44,陽平,
6787,,祁門(安徽省志),ɕ,iɐ̆,55,陽平,
6787,,屯溪(安徽省志),ɕ,ia,42,陰去,
6799,瓜,旌德(安徽省志),k,uɔ,35,陰平,
6799,瓜,績溪(安徽省志),k,o,31,陰平,
6799,瓜,黃山(湯口)(安徽省志),k,uɐ̆,55,陰平,
6799,瓜,黟縣(安徽省志),k,uɐ̆,21,陰平,
6799,瓜,祁門(安徽省志),k,uɐ̆,11,陰平,
6799,瓜,屯溪(安徽省志),k,uɐ̆,33,陰平,
6806,華,旌德(安徽省志),x,uɔ,35,陰平,
6806,華,績溪(安徽省志),x,o,31,陰平,
6806,華,黃山(湯口)(安徽省志),x,uɐ̆,55,陰平,
6806,華,黟縣(安徽省志),x,uɐ̆,21,陰平,
6806,華,祁門(安徽省志),x,uɐ̆,11,陰平,
6806,華,屯溪(安徽省志),x,uɐ̆,33,陰平,
6807,花,旌德(安徽省志),x,uɔ,35,陰平,
6807,花,績溪(安徽省志),x,o,31,陰平,
6807,花,黃山(湯口)(安徽省志),x,uɐ̆,55,陰平,
6807,花,黟縣(安徽省志),x,uɐ̆,21,陰平,
6807,花,祁門(安徽省志),x,uɐ̆,11,陰平,
6807,花,屯溪(安徽省志),x,uɐ̆,33,陰平,
6828,家,旌德(安徽省志),k,ɔ,35,陰平,
6828,家,績溪(安徽省志),k,o,31,陰平,
6828,家,黃山(湯口)(安徽省志),k,uɐ̆,55,陰平,
6828,家,黟縣(安徽省志),k,ɔɐ̆,21,陰平,
6828,家,祁門(安徽省志),k,ɯɐ̆,11,陰平,
6828,家,屯溪(安徽省志),k,ɔ,33,陰平,
6898,沙,旌德(安徽省志),s,ɔ,35,陰平,
6898,沙,績溪(安徽省志),s,o,31,陰平,
6898,沙,黃山(湯口)(安徽省志),ɬ,uɐ̆,55,陰平,
6898,沙,黟縣(安徽省志),ʃ,ɔɐ̆,21,陰平,
6898,沙,祁門(安徽省志),ɕ,iɯɐ̆,11,陰平,
6898,沙,屯溪(安徽省志),s,ɔ,33,陰平,
6899,砂,旌德(安徽省志),s,ɔ,35,陰平,
6899,砂,績溪(安徽省志),s,o,31,陰平,
6899,砂,黃山(湯口)(安徽省志),ɬ,uɐ̆,55,陰平,
6899,砂,黟縣(安徽省志),ʃ,ɔɐ̆,21,陰平,
6899,砂,祁門(安徽省志),ɕ,iɯɐ̆,11,陰平,
6899,砂,屯溪(安徽省志),s,ɔ,33,陰平,
6930,,旌德(安徽省志),tsʰ,ɔ,42,陽平,
6930,,績溪(安徽省志),tsʰ,o,44,陽平,
6930,,黃山(湯口)(安徽省志),tɬ,uɐ̆,44,陽平,
6930,,黟縣(安徽省志),tʃ,ɔɐ̆,44,陽平,
6930,,祁門(安徽省志),tʂ,ɯɐ̆,55,陽平,
6930,,屯溪(安徽省志),tsʰ,ɔ,42,陰去,
6931,茶,旌德(安徽省志),tsʰ,ɔ,42,陽平,
6931,茶,績溪(安徽省志),tsʰ,o,44,陽平,
6931,茶,黃山(湯口)(安徽省志),tɬ,uɐ̆,44,陽平,
6931,茶,黟縣(安徽省志),tʃ,ɔɐ̆,44,陽平,
6931,茶,祁門(安徽省志),tʂ,ɯɐ̆,55,陽平,
6931,茶,屯溪(安徽省志),tsʰ,ɔ,42,陰去,
6953,蛙,旌德(安徽省志),0,uɔ,35,陰平,
6953,蛙,績溪(安徽省志),0,o,31,陰平,
6953,蛙,黃山(湯口)(安徽省志),v,ɑ,55,陰平,
6953,蛙,黟縣(安徽省志),0,uɑ,21,陰平,
6953,蛙,祁門(安徽省志),0,uɐ̆,11,陰平,
6953,蛙,屯溪(安徽省志),v,ɑ,33,陰平,
6961,爬,旌德(安徽省志),pʰ,ɔ,42,陽平,
6961,爬,績溪(安徽省志),pʰ,o,44,陽平,
6961,爬,黃山(湯口)(安徽省志),pʰ,uɐ̆,44,陽平,
6961,爬,黟縣(安徽省志),pʰ,ɔɐ̆,44,陽平,
6961,爬,祁門(安徽省志),pʰ,uɐ̆,55,陽平,
6961,爬,屯溪(安徽省志),pʰ,uɐ̆,42,陰去,
7005,羊,旌德(安徽省志),0,iæ,42,陽平,
7005,羊,績溪(安徽省志),0,iõ,44,陽平,
7005,羊,黃山(湯口)(安徽省志),0,iɔ,44,陽平,
7005,羊,黟縣(安徽省志),0,iŋ,44,陽平,
7005,羊,祁門(安徽省志),ȵ,iɔ̃,55,陽平,
7005,羊,屯溪(安徽省志),0,iau,42,陰去,
7038,良,旌德(安徽省志),l,iæ,42,陽平,
7038,良,績溪(安徽省志),n,iõ,44,陽平,
7038,良,黃山(湯口)(安徽省志),l,iɔ,44,陽平,
7038,良,黟縣(安徽省志),l,iŋ,44,陽平,
7038,良,祁門(安徽省志),n,iã,55,陽平,
7038,良,屯溪(安徽省志),l,iau,42,陰去,
7080,房,旌德(安徽省志),x,o,42,陽平,
7080,房,績溪(安徽省志),x,õ,44,陽平,
7080,房,黃山(湯口)(安徽省志),f,ɔ,44,陽平,
7080,房,黟縣(安徽省志),f,ɔŋ,44,陽平,
7080,房,祁門(安徽省志),f,ũɐ̆,55,陽平,
7080,房,屯溪(安徽省志),f,au,42,陰去,
7137,張,旌德(安徽省志),tɕ,iæ,35,陰平,
7137,張,績溪(安徽省志),tɕ,iõ,31,陰平,
7137,張,黃山(湯口)(安徽省志),tɕ,iɔ,55,陰平,
7137,張,黟縣(安徽省志),tʃ,iŋ,21,陰平,
7137,張,祁門(安徽省志),tʂ,ɔ̃,11,陰平,
7137,張,屯溪(安徽省志),tɕ,iau,33,陰平,
7156,瓤,旌德(安徽省志),0,iæ,42,陽平,
7156,瓤,績溪(安徽省志),0,iõ,44,陽平,
7156,瓤,黃山(湯口)(安徽省志),n,iɔ,44,陽平,
7156,瓤,黟縣(安徽省志),ȵ,iŋ,44,陽平,
7156,瓤,祁門(安徽省志),ȵ,iɔ̃,55,陽平,
7156,瓤,屯溪(安徽省志),0,iau,42,陰去,
7158,方,旌德(安徽省志),x,o,35,陰平,
7158,方,績溪(安徽省志),x,õ,31,陰平,印刷誤為21，此地陰平應為31。
7158,方,黃山(湯口)(安徽省志),f,ɔ,55,陰平,
7158,方,黟縣(安徽省志),f,ɔŋ,21,陰平,
7158,方,祁門(安徽省志),f,ũɐ̆,11,陰平,
7158,方,屯溪(安徽省志),f,au,33,陰平,
7206,娘,旌德(安徽省志),ȵ,iæ,42,陽平,
7206,娘,績溪(安徽省志),n,iõ,44,陽平,
7206,娘,黃山(湯口)(安徽省志),n,iɔ,44,陽平,
7206,娘,黟縣(安徽省志),ȵ,iŋ,44,陽平,
7206,娘,祁門(安徽省志),ȵ,iɔ̃,55,陽平,
7206,娘,屯溪(安徽省志),ȵ,iau,42,陰去,
7209,,旌德(安徽省志),s,o,42,陽平,
7209,,績溪(安徽省志),s,õ,44,陽平,
7209,,黃山(湯口)(安徽省志),ɬ,ɔ,44,陽平,
7209,,黟縣(安徽省志),ʃ,ɔŋ,44,陽平,
7209,,祁門(安徽省志),ʂ,ũɐ,55,陽平,
7209,,屯溪(安徽省志),s,au,42,陰去,
7210,床,旌德(安徽省志),s,o,42,陽平,
7210,床,績溪(安徽省志),s,õ,44,陽平,
7210,床,黃山(湯口)(安徽省志),ɬ,ɔ,44,陽平,
7210,床,黟縣(安徽省志),ʃ,ɔŋ,44,陽平,
7210,床,祁門(安徽省志),ʂ,ũɐ,55,陽平,
7210,床,屯溪(安徽省志),s,au,42,陰去,
7246,槍,旌德(安徽省志),tɕʰ,iæ,35,陰平,
7246,槍,績溪(安徽省志),tɕʰ,iõ,31,陰平,
7246,槍,黃山(湯口)(安徽省志),tɬʰ,iɔ,55,陰平,
7246,槍,黟縣(安徽省志),tʃʰ,iŋ,21,陰平,
7246,槍,祁門(安徽省志),tsʰ,iã,11,陰平,
7246,槍,屯溪(安徽省志),tsʰ,iau,33,陰平,
7269,王,旌德(安徽省志),v,o,42,陽平,
7269,王,績溪(安徽省志),0,õ,44,陽平,
7269,王,黃山(湯口)(安徽省志),v,ɔ,44,陽平,
7269,王,黟縣(安徽省志),0,uɑŋ,44,陽平,
7269,王,祁門(安徽省志),ŋ,ũɐ̆,55,陽平,
7269,王,屯溪(安徽省志),0,au,42,陰去,
7282,強,旌德(安徽省志),tɕʰ,iæ,42,陽平,強壯。
7282,強,績溪(安徽省志),tɕʰ,iõ,44,陽平,強壯。
7282,強,黃山(湯口)(安徽省志),tɕʰ,iɔ,44,陽平,強壯。
7282,強,黟縣(安徽省志),tʃʰ,iŋ,44,陽平,強壯。
7282,強,祁門(安徽省志),tɕʰ,iɔ̃,55,陽平,強壯。
7282,強,屯溪(安徽省志),tɕʰ,iau,42,陰去,強壯。
7292,狂,旌德(安徽省志),kʰ,o,42,陽平,
7292,狂,績溪(安徽省志),kʰ,õ,44,陽平,
7292,狂,黃山(湯口)(安徽省志),kʰ,ɔ,44,陽平,
7292,狂,黟縣(安徽省志),kʰ,uɑŋ,44,陽平,
7292,狂,祁門(安徽省志),kʰ,ũɐ̆,55,陽平,
7292,狂,屯溪(安徽省志),kʰ,au,42,陰去,
7297,唐,旌德(安徽省志),tʰ,o,42,陽平,
7297,唐,績溪(安徽省志),tʰ,õ,44,陽平,
7297,唐,黃山(湯口)(安徽省志),t,ɔ,44,陽平,
7297,唐,黟縣(安徽省志),tʰ,ɔŋ,44,陽平,
7297,唐,祁門(安徽省志),tʰ,ɔ̃,55,陽平,
7297,唐,屯溪(安徽省志),t,au,42,陰去,
7298,,旌德(安徽省志),tʰ,o,42,陽平,
7298,,績溪(安徽省志),tʰ,õ,44,陽平,
7298,,黃山(湯口)(安徽省志),t,ɔ,44,陽平,
7298,,黟縣(安徽省志),tʰ,ɔŋ,44,陽平,
7298,,祁門(安徽省志),tʰ,ɔ̃,55,陽平,
7298,,屯溪(安徽省志),t,au,42,陰去,
7299,,旌德(安徽省志),tʰ,o,42,陽平,
7299,,績溪(安徽省志),tʰ,õ,44,陽平,
7299,,黃山(湯口)(安徽省志),t,ɔ,44,陽平,
7299,,黟縣(安徽省志),tʰ,ɔŋ,44,陽平,
7299,,祁門(安徽省志),tʰ,ɔ̃,55,陽平,
7299,,屯溪(安徽省志),t,au,42,陰去,
7391,鋼,旌德(安徽省志),k,o,35,陰平,
7391,鋼,績溪(安徽省志),k,õ,31,陰平,
7391,鋼,黃山(湯口)(安徽省志),k,ɔ,55,陰平,
7391,鋼,黟縣(安徽省志),k,ɔŋ,21,陰平,
7391,鋼,祁門(安徽省志),k,ɔ̃,11,陰平,
7391,鋼,屯溪(安徽省志),k,au,33,陰平,
7401,桑,旌德(安徽省志),s,o,35,陰平,
7401,桑,績溪(安徽省志),s,õ,31,陰平,
7401,桑,黃山(湯口)(安徽省志),ɬ,ɔ,55,陰平,
7401,桑,黟縣(安徽省志),s,ɔŋ,21,陰平,
7401,桑,祁門(安徽省志),s,ũɐ̆,11,陰平,
7401,桑,屯溪(安徽省志),s,au,33,陰平,
7402,,旌德(安徽省志),s,o,35,陰平,
7402,,績溪(安徽省志),s,õ,31,陰平,
7402,,黃山(湯口)(安徽省志),ɬ,ɔ,55,陰平,
7402,,黟縣(安徽省志),s,ɔŋ,21,陰平,
7402,,祁門(安徽省志),s,ũɐ̆,11,陰平,
7402,,屯溪(安徽省志),s,au,33,陰平,
7467,光,旌德(安徽省志),k,o,35,陰平,
7467,光,績溪(安徽省志),k,õ,31,陰平,
7467,光,黃山(湯口)(安徽省志),k,ɔ,55,陰平,
7467,光,黟縣(安徽省志),k,ɔŋ,21,陰平,
7467,光,祁門(安徽省志),k,ũɐ̆,11,陰平,
7467,光,屯溪(安徽省志),k,au,33,陰平,
7468,,旌德(安徽省志),k,o,35,陰平,
7468,,績溪(安徽省志),k,õ,31,陰平,
7468,,黃山(湯口)(安徽省志),k,ɔ,55,陰平,
7468,,黟縣(安徽省志),k,ɔŋ,21,陰平,
7468,,祁門(安徽省志),k,ũɐ̆,11,陰平,
7468,,屯溪(安徽省志),k,au,33,陰平,
7499,汪,旌德(安徽省志),v,o,35,陰平,
7499,汪,績溪(安徽省志),0,õ,31,陰平,
7499,汪,黃山(湯口)(安徽省志),v,ɔ,55,陰平,
7499,汪,黟縣(安徽省志),0,ɔŋ,21,陰平,
7499,汪,祁門(安徽省志),ŋ,ũɐ̆,11,陰平,
7499,汪,屯溪(安徽省志),0,au,33,陰平,
7526,杭,旌德(安徽省志),x,o,42,陽平,
7526,杭,績溪(安徽省志),x,õ,44,陽平,
7526,杭,黃山(湯口)(安徽省志),x,ɔ,44,陽平,
7526,杭,黟縣(安徽省志),x,ɔŋ,44,陽平,
7526,杭,祁門(安徽省志),x,ɔ̃,55,陽平,
7526,杭,屯溪(安徽省志),x,au,42,陰去,
7537,,旌德(安徽省志),m,o,42,陽平,
7537,,績溪(安徽省志),m,õ,44,陽平,
7537,,黃山(湯口)(安徽省志),m,ɔ,44,陽平,
7537,,黟縣(安徽省志),m,ɔŋ,44,陽平,
