id,字形,方言點,聲母,韻母,調值,調類,備註
4941,關,陵川,k,uAn,33,陰平,
4941,關,朔州,k,uæ,312,陰平上,
4941,關,代縣,k,uæ̃,213,陰平上,
4941,關,五寨,k,uæ̃,213,陰平上,
4941,關,五台,k,uŋ,214,陰平上,
4941,關,忻州,k,uɑ̃,313,陰平上,
4941,關,天鎮,k,uæ,31,陰平,
4941,關,大同,k,uæ,31,陰平,
4941,關,山陰,k,uæ,313,平聲,
4941,關,平定,k,uæ,313,陰平,
4941,關,和順,k,uæ,31,陰平,
4941,關,晉城,k,uæ,33,陰平,
4941,關,陽城,k,uɛ̃,11,陰平,
4947,彎,太原,v,æ̃,11,平,
4948,灣,太原,v,æ̃,11,平,
4953,還,太原,x,æ̃/uæ̃,11,平,"正,口.方音字匯標示為陽平,疑有誤,輸入時改為平聲"
4954,環,婁煩,x,uɛ,22,平聲,
4954,環,太原,x,uæ̃,11,平聲,
4954,環,清徐,x,uɛ,11,平聲,
4954,環,文水,x,uaŋ,22,平聲,
4954,環,太谷,x,uã,22,平聲,
4954,環,祁縣,x,uɑ̃,33,平聲,
4954,環,平遙,x,uɑŋ,13,平聲,
4954,環,孝義,x,uaŋ,11,平聲,
4954,環,臨縣,x,uæ,44,陽平,
4954,環,離石,x,uɛ,44,陽平,
4954,環,汾陽,x,uÃ,22,陽平,
4954,環,嵐縣,x,uÃ,55,陽平,
4954,環,石樓,x,uɑŋ,44,陽平,
4954,環,隰縣,x,uɑŋ,24,陽平,
4954,環,汾西,x,uɑ̃,35,陽平,
4954,環,沁縣,x,uan,33,陽平,
4954,環,平順,x,uæ̃,22,陽平,
4954,環,長治,x,uɑŋ,24,陽平,
4954,環,長子,x,uæ̃,24,陽平,
4954,環,高平,x,uæ,33,平聲,
4954,環,陵川,x,uAn,53,陽平,
4954,環,朔州,x,uæ,35,陽平,
4954,環,代縣,x,uæ̃,22,陽平,印刷為43此地陽平應為22。
4954,環,五寨,x,uæ̃,44,陽平,
4954,環,五台,x,uæ̃,33,陽平,
4954,環,忻州,x,uɑ̃,31,陽平,
4954,環,天鎮,h,uæ,22,陽平,
4954,環,大同,x,uæ,313,陽平,
4954,環,山陰,x,uæ,313,平聲,
4954,環,平定,x,uæ,44,陽平,
4954,環,和順,x,uæ,22,陽平,
4954,環,晉城,x,uæ,213,陽平上,
4954,環,陽城,x,uɛ̃,13,陽平,
4973,班,婁煩,p,ɛ,22,平聲,
4973,班,太原,p,æ̃,11,平聲,
4973,班,清徐,p,ɛ,11,平聲,
4973,班,文水,p,aŋ,22,平聲,
4973,班,太谷,p,ã,22,平聲,
4973,班,祁縣,p,ɑ̃,33,平聲,
4973,班,平遙,p,ɑŋ,13,平聲,
4973,班,孝義,p,aŋ,11,平聲,
4973,班,臨縣,p,æ,24,陰平,
4973,班,離石,p,ɛ,213,陰平,
4973,班,汾陽,p,ã,324,陰平,
4973,班,嵐縣,p,Ã,324,陰平,
4973,班,石樓,p,aŋ,214,陰平,
4973,班,隰縣,p,æ,41,陰平,
4973,班,汾西,p,ɑ̃,22,陰平,
4973,班,沁縣,p,an,213,陰平上,
4973,班,平順,p,æ̃,313,陰平,
4973,班,長治,p,ɑŋ,213,陰平,
4973,班,長子,p,æ̃,213,陰平,
4973,班,高平,p,æ,33,平聲,
4973,班,陵川,p,An,33,陰平,
4973,班,朔州,p,æ,312,陰平上,
4973,班,代縣,p,æ̃,213,陰平上,
4973,班,五寨,p,æ̃,213,陰平上,
4973,班,五台,p,æ̃,214,陰平上,
4973,班,忻州,p,ɑ̃,313,陰平上,
4973,班,天鎮,p,æ,31,陰平,
4973,班,大同,p,æ,31,陰平,
4973,班,山陰,p,æ,313,平聲,
4973,班,平定,p,æ,313,陰平,
4973,班,和順,p,æ,31,陰平,
4973,班,晉城,p,æ,33,陰平,
4973,班,陽城,p,ɛ̃,11,陰平,
4974,頒,太原,p,æ̃,11,平,
4978,斑,太原,p,æ̃,11,平,
4984,扳,太原,p,æ̃,11,平,
4986,蠻,太原,m,æ̃,11,平,
4993,顏,太原,0,ie,11,平,
4995,姦,婁煩,tɕ,iɛ,22,平聲,奸詐。
4995,姦,太原,tɕ,ie,11,平聲,
4995,姦,清徐,tɕ,ie,11,平聲,奸詐。
4995,姦,文水,tɕ,iaŋ,22,平聲,奸詐。
4995,姦,太谷,tɕ,iẽ,22,平聲,奸詐。
4995,姦,祁縣,tɕ,iɑ̃,33,平聲,奸詐。
4995,姦,平遙,tɕ,iɑŋ,13,平聲,奸詐。
4995,姦,孝義,tɕ,iaŋ,11,平聲,奸詐。
4995,姦,臨縣,tɕ,iæ,24,陰平,奸詐。
4995,姦,離石,tɕ,iɛ,213,陰平,奸詐。
4995,姦,汾陽,tɕ/tɕ,i/iÃ,324/324,陰平/陰平,白讀。奸詐。文讀
4995,姦,嵐縣,tɕ,iÃ,324,陰平,奸詐。
4995,姦,石樓,tɕ,iaŋ,214,陰平,奸詐。
4995,姦,隰縣,tɕ,iæ,41,陰平,奸詐。
4995,姦,汾西,tɕ,ã̃,22,陰平,奸詐。
4995,姦,沁縣,tɕ,ɪ,213,陰平上,奸詐。
4995,姦,平順,c,iæ̃,313,陰平,奸詐。
4995,姦,長治,tɕ,iɑŋ,213,陰平,奸詐。
4995,姦,長子,tɕ,iæ̃,213,陰平,奸詐。
4995,姦,高平,c,iæ,33,平聲,奸詐。
4995,姦,陵川,c,iə̃n,33,陰平,奸詐。
4995,姦,朔州,tɕ,iɛ,312,陰平上,奸詐。
4995,姦,代縣,tɕ,iɛ,213,陰平上,奸詐。
4995,姦,五寨,tɕ,iei,213,陰平上,奸詐。
4995,姦,五台,tɕ,iæ̃,214,陰平上,奸詐。
4995,姦,忻州,tɕ,iɛ̃,313,陰平上,奸詐。
4995,姦,天鎮,tɕ,iæ,31,陰平,奸詐。
4995,姦,大同,tɕ,iɛ,31,陰平,奸詐。
4995,姦,山陰,tɕ,iE,313,平聲,奸詐。
4995,姦,平定,tɕ,iæ,313,陰平,奸詐。
4995,姦,和順,tɕ,iæ,31,陰平,奸詐。
4995,姦,晉城,tɕ,ie,33,陰平,奸詐。
4995,姦,陽城,c,ie,11,陰平,奸詐。
4999,攀,太原,pʰ,æ̃,11,平,
5004,頑,太原,v,æ̃,11,平,
5009,山,婁煩,s,ɛ,22,平聲,
5009,山,太原,s,æ̃,11,平聲,
5009,山,清徐,s,ɛ,11,平聲,
5009,山,文水,s,aŋ,22,平聲,
5009,山,太谷,s,ɑ̃,22,平聲,
5009,山,祁縣,s,ɑ̃,33,平聲,
5009,山,平遙,s,ɑŋ,13,平聲,
5009,山,孝義,s,aŋ,11,平聲,
5009,山,臨縣,s,æ,24,陰平,
5009,山,離石,s,ɛ,213,陰平,
5009,山,汾陽,s,Ã,324,陰平,印刷為24此地陰平應為324。
5009,山,嵐縣,s,Ã,324,陰平,
5009,山,石樓,s,aŋ,214,陰平,
5009,山,隰縣,s,æ,41,陰平,
5009,山,汾西,s,ɑ̃,22,陰平,
5009,山,沁縣,s,an,213,陰平上,
5009,山,平順,ʂ,æ̃,313,陰平,
5009,山,長治,s,ɑŋ,213,陰平,
5009,山,長子,s,æ̃,213,陰平,
5009,山,高平,ʂ,æ,33,平聲,
5009,山,陵川,ʂ,An,33,陰平,
5009,山,朔州,s,æ,312,陰平上,
5009,山,代縣,s,æ̃,213,陰平上,
5009,山,五寨,s,æ̃,213,陰平上,
5009,山,五台,s,æ̃,214,陰平上,
5009,山,忻州,s,ɑ̃,313,陰平上,
5009,山,天鎮,s,æ,31,陰平,
5009,山,大同,s,æ,31,陰平,
5009,山,山陰,s,æ,313,平聲,
5009,山,平定,s,æ,313,陰平,
5009,山,和順,s,æ,31,陰平,
5009,山,晉城,ʂ,æ,33,陰平,
5009,山,陽城,ʂ,ɛ̃,11,陰平,
5015,閒,太原,tɕ,ie,11,平,中間
5016,艱,太原,tɕ,ie,11,平,
5021,閑,太原,ɕ,ie,11,平,
5074,先,太原,ɕ,ie,45/11,去/平,未註明異讀原因
5078,前,太原,tɕʰ,ie,11,平,
5084,千,太原,tɕʰ,ie,11,平,
5093,箋,太原,tɕʰ,ie,11,平,
5108,天,太原,tʰ,ie,11,平,
5114,堅,太原,tɕ,ie,11,平,
5119,肩,太原,tɕ,ie,11,平,
5131,賢,太原,ɕ,ie,11,平,
5133,弦,太原,ɕ,ie/ye,11,平,"文,白"
5149,煙,太原,0,ie,11,平,
5158,胭,太原,0,ie,11,平,
5161,蓮,太原,l,ie,11,平,
5162,憐,太原,l,ie,11,平,
5169,田,太原,tʰ,ie,11,平,
5173,填,太原,tʰ,ie,11,平,
5190,年,婁煩,ȵ,iɛ,22,平聲,
5190,年,太原,n,ie,11,平聲,
5190,年,清徐,n,ie,11,平聲,
5190,年,文水,ȵ,ien,22,平聲,
5190,年,太谷,n,iẽ,22,平聲,
5190,年,祁縣,n,iẽ,33,平聲,
5190,年,平遙,ȵ,iE,13,平聲,
5190,年,孝義,n/n,iaŋ/iE,11/11,平聲/平聲,文讀白讀。
5190,年,臨縣,n,iæ,44,陽平,
5190,年,離石,n,iɛ,44,陽平,
5190,年,汾陽,ȵ/ȵ,i/iÃ,22/22,陽平/陽平,白讀。文讀
5190,年,嵐縣,ȵ,iẽ,55,陽平,
5190,年,石樓,n,iaŋ,44,陽平,
5190,年,隰縣,n,iɑŋ,24,陽平,
5190,年,汾西,n,iɑ̃,35,陽平,
5190,年,沁縣,n,ɪ,33,陽平,
5190,年,平順,ȵ,iæ̃,22,陽平,
5190,年,長治,n,iɑŋ,24,陽平,
5190,年,長子,ȵ,iæ̃,24,陽平,
5190,年,高平,ȵ,iæ,33,平聲,
5190,年,陵川,n,iə̃n,53,陽平,
5190,年,朔州,n,iɛ,35,陽平,
5190,年,代縣,n,iɛ,22,陽平,
5190,年,五寨,n,iei,44,陽平,
5190,年,五台,n,iŋ,33,陽平,
5190,年,忻州,n,iɛ̃,31,陽平,
5190,年,天鎮,n,iæ,22,陽平,
5190,年,大同,n,iɛ,313,陽平,
5190,年,山陰,n,iE,313,平聲,
5190,年,平定,n,iæ,44,陽平,
5190,年,和順,n,iæ,22,陽平,
5190,年,晉城,n,ie,213,陽平上,
5190,年,陽城,n,ie,13,陽平,
5192,顛,太原,t,ie,11,平,
5207,牽,太原,tɕʰ,ie,11,平,
5219,研,太原,0,ie,11,平聲,
5225,眠,太原,m,ie,11,平,
5244,淵,太原,0,ye,11,平,
5267,邊,太原,p,ie,11,平,
5281,玄,太原,ɕ,ye,11,平,
5283,懸,太原,ɕ,ye,11,平,
5297,仙,太原,ɕ,ie,11,平,
5305,鮮,太原,ɕ,ie,11,平,
5309,錢,婁煩,tɕʰ,iɛ,22,平聲,
5309,錢,太原,tɕʰ,ie,11,平聲,
5309,錢,清徐,tɕʰ,ie,11,平聲,
5309,錢,文水,tɕ/tɕʰ,ien/ien,22/22,平聲/平聲,白讀。文讀
5309,錢,太谷,tɕ/tɕʰ,iẽ/iẽ,22/22,平聲/平聲,白讀。文讀
5309,錢,祁縣,tɕ/tɕʰ,iẽ/iẽ,33/33,平聲/平聲,白讀。文讀
5309,錢,平遙,tɕ/tɕʰ,iE/iE,13/13,平聲/平聲,白讀。文讀
5309,錢,孝義,tɕ/tɕʰ,iaŋ/iaŋ,11/11,平聲/平聲,白讀。文讀
5309,錢,臨縣,tɕʰ,iæ,44,陽平,
5309,錢,離石,tɕʰ,iɛ,44,陽平,
5309,錢,汾陽,tɕ/tɕʰ,iÃ/i,22/22,陽平/陽平,文讀白讀。
5309,錢,嵐縣,tɕʰ,iẽ,55,陽平,
5309,錢,石樓,tɕʰ,iaŋ,44,陽平,
5309,錢,隰縣,tɕʰ,iɑŋ,24,陽平,
5309,錢,汾西,tɕʰ,iɑ̃,35,陽平,
5309,錢,沁縣,tɕʰ,ɪ,33,陽平,
5309,錢,平順,tsʰ,æ̃,22,陽平,
5309,錢,長治,tɕʰ,iɑŋ,24,陽平,
5309,錢,長子,tɕʰ,iæ̃,24,陽平,
5309,錢,高平,tɕʰ,iæ,33,平聲,
5309,錢,陵川,tɕʰ,iə̃n,53,陽平,
5309,錢,朔州,tɕʰ,iɛ,35,陽平,
5309,錢,代縣,tɕʰ,iɛ,22,陽平,
5309,錢,五寨,tɕʰ,iei,44,陽平,
5309,錢,五台,tɕʰ,iŋ,33,陽平,
5309,錢,忻州,tɕʰ,iɛ̃,31,陽平,
5309,錢,天鎮,tɕʰ,iæ,22,陽平,
5309,錢,大同,tɕʰ,iɛ,313,陽平,
5309,錢,山陰,tɕʰ,iE,313,平聲,
5309,錢,平定,tɕʰ,iæ,44,陽平,
5309,錢,和順,tɕʰ,iæ,22,陽平,
5309,錢,晉城,tɕʰ,ie,213,陽平上,
5309,錢,陽城,tɕʰ,ie,13,陽平,
5311,遷,太原,tɕʰ,ie,11,平,
5319,煎,太原,tɕ,ie,11,平,
5323,然,太原,z,æ̃,11/53,平/上,未註明異讀原因
5324,燃,太原,z,æ̃,11/53,平/上,未註明異讀原因
5332,延,太原,0,ie,11,平聲,
5350,氈,太原,ts,æ̃,11,平,
5371,煽,太原,s,æ̃,11,平,煽動
5381,蟬,太原,tsʰ,æ̃,11,平,
5388,纏,婁煩,tʂʰ,ɛ,22,平聲,
5388,纏,太原,tsʰ,æ̃,11,平聲,
5388,纏,清徐,ts/tsʰ,ɛ/ɛ,11/11,平聲/平聲,白讀。文讀
5388,纏,文水,tsʰ,en,22,平聲,
5388,纏,太谷,tsʰ/tsʰ,ẽ/ẽ,22/45,平聲/去聲,綿纏纏手（難辦）。前者調值印刷為33此地平聲應為22。
5388,纏,祁縣,tsʰ,ɯ̃,33,平聲,
5388,纏,平遙,tʂ,ɑŋ,13,平聲,白讀。
5388,纏,孝義,tʂʰ,aŋ,11,平聲,文讀
5388,纏,臨縣,tʂ/tʂʰ,ʅə/æ,44/44,陽平/陽平,白讀。文讀
5388,纏,離石,tɕʰ/tsʰ,i/ɛ,44/44,陽平/陽平,白讀。文讀
5388,纏,汾陽,tʂʰ,Ã,324,陰平,
5388,纏,嵐縣,tsʰ,ẽ,55,陽平,
5388,纏,石樓,tʂʰ,aŋ,44,陽平,
5388,纏,隰縣,ts/tsʰ,æ/ɑŋ,31/24,上聲/陽平,白讀。文讀
5388,纏,汾西,tsʰ,ɑ̃,35,陽平,
5388,纏,沁縣,tsʰ,an,33,陽平,
5388,纏,平順,tʂʰ,æ̃,22,陽平,
5388,纏,長治,tʂʰ,ɑŋ,24,陽平,
5388,纏,長子,tsʰ,æ̃,24,陽平,
5388,纏,高平,tʂʰ,æ,33,平聲,
5388,纏,陵川,tʂʰ,ə̃n,53,陽平,
5388,纏,朔州,tʂʰ,æ,35,陽平,
5388,纏,代縣,tʂʰ,æ̃,22,陽平,
5388,纏,五寨,tsʰ,æ̃,44,陽平,
5388,纏,五台,tsʰ,ɿŋ,33,陽平,
5388,纏,忻州,tʂʰ,uɒ,31,陽平,
5388,纏,天鎮,tʂʰ,æ,22,陽平,
5388,纏,大同,tʂʰ,æ,313,陽平,
5388,纏,山陰,tʂʰ,æ,313,平聲,
5388,纏,平定,tʂʰ,æ,44,陽平,
5388,纏,和順,tʂʰ,æ,22,陽平,
5388,纏,晉城,tʂʰ,æ,213,陽平上,
5388,纏,陽城,tʂʰ/tʂʰ,ə/ɛ̃,13/13,陽平/陽平,白讀。文讀
5403,連,太原,l,ie,45,去,
5404,,太原,l,ye,11,平,
5416,篇,太原,pʰ,ie,11,平,
5417,偏,太原,pʰ,ie,11,平,
5423,便,太原,pʰ,ie,11,平,便宜
5433,綿,太原,m,ie,11,平,
5434,棉,太原,m,ie,11,平,
5449,全,婁煩,tsʰ,yɛ,22,平聲,
5449,全,太原,tɕʰ,ye,11,平聲,
5449,全,清徐,tɕʰ,ye,11,平聲,
5449,全,文水,tɕʰ,yen,22,平聲,
5449,全,太谷,tɕʰ,ye,22,平聲,
5449,全,祁縣,tɕʰ,ye,33,平聲,
5449,全,平遙,tɕʰ,yE,13,平聲,
5449,全,孝義,tɕʰ/tɕʰ,yaŋ/yE,11/11,平聲/平聲,文讀白讀。
5449,全,臨縣,tɕʰ,yæ,44,陽平,
5449,全,離石,tɕʰ,yæ,44,陽平,
5449,全,汾陽,tɕʰ/tɕʰ,y/yÃ,22/22,陽平/陽平,白讀。文讀
5449,全,嵐縣,tɕʰ,yẽ,55,陽平,
5449,全,石樓,tɕʰ,yɑŋ,44,陽平,
5449,全,隰縣,tɕʰ,yɑŋ,24,陽平,
5449,全,汾西,tɕʰ,yɑ̃,35,陽平,
5449,全,沁縣,tsʰ,uei,33,陽平,
5449,全,平順,tsʰ,yæ̃,22,陽平,
5449,全,長治,tɕʰ,yɑŋ,24,陽平,
5449,全,長子,tɕʰ,yæ̃,24,陽平,
5449,全,高平,tsʰ,iæ,33,平聲,
5449,全,陵川,tɕʰ,yə̃n,53,陽平,
5449,全,朔州,tɕʰ,yɛ,35,陽平,
5449,全,代縣,tɕʰ,yɛ,22,陽平,
5449,全,五寨,tɕʰ,yei,44,陽平,
5449,全,五台,tɕʰ,yŋ,33,陽平,
5449,全,忻州,tɕʰ,yɑ̃,31,陽平,
5449,全,天鎮,tɕʰ,yæ,22,陽平,
5449,全,大同,tɕʰ,yɛ,313,陽平,
5449,全,山陰,tɕʰ,yE,313,平聲,
5449,全,平定,tsʰ,uæ,44,陽平,
5449,全,和順,tsʰ,uæ,22,陽平,
5449,全,晉城,tɕʰ,yæ,213,陽平上,
5449,全,陽城,tɕʰ,ye,13,陽平,
5451,泉,太原,tɕʰ,ye,11,平聲,
5456,宣,太原,ɕ,ye,11,平,
5485,穿,太原,tsʰ,uæ̃,11,平,
5486,川,太原,tsʰ,uæ̃,11,平,
5488,沿,太原,0,ie,45/11,去/平,未註明異讀原因
5490,鉛,太原,tɕʰ,ie,11,平,
5493,,太原,tɕ,ye,11,平,
5496,緣,太原,0,ie/ye,11,平,"文,白"
5500,旋,太原,ɕ,ye,11,平,旋轉
5524,船,太原,tsʰ,uæ̃,11,平,
5526,鞭,太原,p,ie,11,平,
5529,編,太原,p,ie,11,平,
5553,專,太原,ts,uæ̃,11,平,
5554,,太原,ts,uæ̃,11,平,
5573,員,太原,0,ye,11,平,
5575,圓,婁煩,0,yɛ,22,平聲,
5575,圓,太原,0,ye,11,平聲,
5575,圓,清徐,0,ye,11,平聲,
5575,圓,文水,0,yen,22,平聲,
5575,圓,太谷,0,ye,22,平聲,
5575,圓,祁縣,0,ye,33,平聲,
5575,圓,平遙,0,yE,13,平聲,
5575,圓,孝義,0/0,yaŋ/yE,11/11,平聲/平聲,文讀白讀。
5575,圓,臨縣,0,yæ,44,陽平,
5575,圓,離石,0,yɛ,44,陽平,
5575,圓,汾陽,0/0,y/yÃ,22/22,陽平/陽平,白讀。文讀
5575,圓,嵐縣,0,yẽ,55,陽平,
5575,圓,石樓,0,yɑŋ,44,陽平,
5575,圓,隰縣,0,yɑŋ,24,陽平,
5575,圓,汾西,0,yɑ̃,35,陽平,
5575,圓,沁縣,z,uei,33,陽平,
5575,圓,平順,0,yæ̃,22,陽平,
5575,圓,長治,0,yɑŋ,24,陽平,
5575,圓,長子,0,yæ̃,24,陽平,
5575,圓,高平,0,iæ,33,平聲,
5575,圓,陵川,0,yə̃n,53,陽平,
5575,圓,朔州,0,yɛ,35,陽平,
5575,圓,代縣,0,yɛ,22,陽平,
5575,圓,五寨,0,yei,44,陽平,
5575,圓,五台,0,yŋ,33,陽平,
5575,圓,忻州,0,yɑ̃,31,陽平,
5575,圓,天鎮,0,yæ,22,陽平,
5575,圓,大同,0,yɛ,313,陽平,
5575,圓,山陰,0,yE,313,平聲,
5575,圓,平定,0,yæ,44,陽平,
5575,圓,和順,0,yæ,22,陽平,
5575,圓,晉城,0,ye,213,陽平上,
5575,圓,陽城,0,ye,13,陽平,
5585,乾,太原,tɕʰ,ie,11,平,乾坤
5586,虔,太原,tɕʰ,ie,11,平,
5604,權,太原,tɕʰ,ye,11,平,
5605,拳,婁煩,tɕʰ,yɛ,22,平聲,
5605,拳,太原,tɕʰ,ye,11,平聲,
5605,拳,清徐,tɕʰ,ye,11,平聲,
5605,拳,文水,tɕ/tɕʰ,yen/yen,22/22,平聲/平聲,白讀。文讀
5605,拳,太谷,tɕʰ,ye,22,平聲,
5605,拳,祁縣,tɕʰ,ye,33,平聲,
5605,拳,平遙,tɕ/tɕʰ,yE/yE,13/13,平聲/平聲,白讀。文讀
5605,拳,孝義,tɕʰ/tɕʰ,yaŋ/yE,11/11,平聲/平聲,文讀白讀。
5605,拳,臨縣,tɕʰ,yæ,44,陽平,
5605,拳,離石,tɕʰ,yɛ,44,陽平,
5605,拳,汾陽,tɕʰ/tɕʰ,y/yÃ,22/22,陽平/陽平,白讀。文讀
5605,拳,嵐縣,tɕʰ,yẽ,55,陽平,
5605,拳,石樓,tɕʰ,yɑŋ,44,陽平,
5605,拳,隰縣,tɕʰ,yɑŋ,24,陽平,
5605,拳,汾西,tɕʰ,yɑ̃,35,陽平,
5605,拳,沁縣,tsʰ,uei,33,陽平,
5605,拳,平順,cʰ,yæ̃,22,陽平,
5605,拳,長治,tɕʰ,yɑŋ,24,陽平,
5605,拳,長子,tɕʰ,yæ̃,24,陽平,
5605,拳,高平,cʰ,iæ,33,平聲,
5605,拳,陵川,cʰ,yə̃n,53,陽平,
5605,拳,朔州,tɕʰ,yɛ,35,陽平,
5605,拳,代縣,tɕʰ,yɛ,22,陽平,
5605,拳,五寨,tɕʰ,yei,44,陽平,
5605,拳,五台,tɕʰ,yŋ,33,陽平,
5605,拳,忻州,tɕʰ,yɑ̃,31,陽平,
5605,拳,天鎮,tɕʰ,yæ,22,陽平,
5605,拳,大同,tɕʰ,yɛ,313,陽平,
5605,拳,山陰,tɕʰ,yE,313,平聲,
5605,拳,平定,tɕʰ,yæ,44,陽平,
5605,拳,和順,tɕʰ,yæ,22,陽平,
5605,拳,晉城,tɕʰ,ye,213,陽平上,
5605,拳,陽城,tɕʰ,ye,13,陽平,
5627,椽,太原,tsʰ,uæ̃,11,平,
5628,傳,太原,tsʰ,uæ̃,11,平,傳達
5650,蕭,太原,ɕ,iau,11,平,
5651,簫,太原,ɕ,iau,11,平,
5668,挑,太原,tʰ,iau,11/53,平/上,未註明異讀原因
5677,貂,太原,t,iau,11,平,
5680,刁,太原,t,iau,11,平,
5685,雕,太原,t,iau,11,平,
5700,條,婁煩,tɕʰ,iau,22,平聲,
5700,條,太原,tʰ,iau,11,平聲,
5700,條,清徐,tʰ,iɔu,11,平聲,
5700,條,文水,t/tʰ,i/iɐu,22/22,平聲/平聲,白讀。文讀
5700,條,太谷,tʰ,io,22,平聲,
5700,條,祁縣,t/tʰ,io/iau,33/33,平聲/平聲,白讀。文讀
5700,條,平遙,t/tʰ,iɔ/iɔ,13/13,平聲/平聲,白讀。文讀
5700,條,孝義,t/tʰ,yɔ/iaɔ,11/11,平聲/平聲,白讀。文讀
5700,條,臨縣,tʰ,iɔu,44,陽平,
5700,條,離石,tʰ,iɔo,44,陽平,
5700,條,汾陽,tʰ,iɑo,22,陽平,
5700,條,嵐縣,tɕʰ,iɤu,55,陽平,
5700,條,石樓,tʰ,iau,44,陽平,
5700,條,隰縣,tʰ,iɔo,24,陽平,
5700,條,汾西,tʰ,iɑo,35,陽平,
5700,條,沁縣,tɕʰ/tʰ,iɔ/iɔ,33/33,陽平/陽平,白讀。文讀
5700,條,平順,tʰ,iɔ,22,陽平,
5700,條,長治,tʰ,iɔ,24,陽平,
5700,條,長子,tʰ,iau,24,陽平,
5700,條,高平,tʰ,iɔ,33,平聲,
5700,條,陵川,tʰ,iɔ,53,陽平,
5700,條,朔州,tɕʰ,iɔo,35,陽平,
5700,條,代縣,tʰ,iɔu,22,陽平,
5700,條,五寨,tʰ,iɔu,44,陽平,
5700,條,五台,tɕ,io,33,陽平,
5700,條,忻州,tʰ,iɔ,31,陽平,
5700,條,天鎮,tʰ,iɔu,22,陽平,
5700,條,大同,tʰ,iɐo,313,陽平,
5700,條,山陰,tʰ,iɔo,313,平聲,
5700,條,平定,tʰ,iɔ,44,陽平,
5700,條,和順,tʰ,iɔu,22,陽平,
5700,條,晉城,tʰ,io,213,陽平上,
5700,條,陽城,tʰ,io,13,陽平,
5703,跳,太原,tʰ,iau,11/45,平/去,未註明異讀原因
5711,調,太原,tʰ,iau,11,平,調和
5724,澆,太原,tɕ,iau,11,平,
5730,聊,太原,l,iau,11,平,
5735,遼,太原,l,iau,11,平,
5772,堯,太原,0,iau,11,平,
5784,,太原,0,iau,11,平,
5794,宵,太原,ɕ,iau,11,平,
5795,消,太原,ɕ,iau,11,平,
5796,霄,太原,ɕ,iau,11,平,
5803,硝,太原,ɕ,iau,11,平,
5814,超,太原,tsʰ,au,11,平,
5820,朝,太原,ts,au,11,平,朝夕
5826,朝,太原,tsʰ,au,11,平,朝代
5827,潮,太原,tsʰ,au,11,平,
5838,樵,太原,tɕʰ,iau,11,平,
5853,驕,太原,tɕ,iau,11,平,
5854,嬌,太原,tɕ,iau,11,平,
5862,焦,太原,tɕ,iau,11,平,
5865,蕉,太原,tɕ,iau,11,平,
5869,椒,太原,tɕ,iau,11,平,
5879,饒,太原,z,au,11,平,
5885,燒,太原,s,au,45/11,去/平,未註明異讀原因
5887,遙,太原,0,iau,11,平,
5893,窯,太原,0,iau,11,平,
5900,姚,太原,0,iau,11,平,
5901,搖,太原,0,iau,11,平,
5902,謠,太原,0,iau,11,平,
5933,昭,太原,ts,au,11,平,
5936,招,太原,ts,au,11,平,
5941,標,太原,p,iau,11,平,
5962,瓢,太原,pʰ,iau,11,平聲,
5973,苗,太原,m,iau,11,平,
5974,描,太原,m,iau,11,平,
5978,要,太原,0,iau,11,平,要求
5979,腰,太原,0,iau,11,平,
5984,邀,太原,0,iau,11,平,
5989,喬,太原,tɕʰ,iau,11,平,
5990,橋,太原,tɕʰ,iau,11,平,
5992,僑,太原,tɕʰ,iau,11,平,
6005,,太原,tɕʰ,iau,11,平,
6012,妖,太原,0,iau,11,平,
6026,漂,太原,pʰ,iau,11,平,漂浮
6029,嫖,太原,pʰ,iau,11,平,
6035,飄,太原,pʰ,iau,11,平,
6052,燎,太原,l,iau,53/11,上/平,未註明異讀原因
6069,淆,太原,0,iau,11,平,
6077,交,太原,tɕ,iau,11,平,
6081,膠,太原,tɕ,iau,11,平,
6084,郊,太原,tɕ,iau,11,平,
6089,教,太原,tɕ,iau,11,平,教書
6100,巢,太原,tsʰ,au,11,平,
6117,梢,太原,s,au,11,平,
6134,茅,太原,m,au,11,平,
6136,貓,太原,m,au,11,平,
6159,包,太原,p,au,11,平,
6168,拋,太原,pʰ,au,11,平,
6169,泡,太原,pʰ,au,11/45,平/去,未註明異讀原因
6173,敲,太原,tɕʰ,iau,11,平,
6191,抓,婁煩,pf,a,22,平聲,
6191,抓,太原,ts,ua,11,平,
6191,抓,清徐,ts,uɒ,11,平聲,
6191,抓,文水,nz/ts,ua/ua,22/22,平聲/平聲,白讀。文讀
6191,抓,太谷,ts,uɒ,22,平聲,
6191,抓,祁縣,ts,ua,33,平聲,
6191,抓,平遙,ts,uɑ,13,平聲,
6191,抓,孝義,ts,ua,11,平聲,
6191,抓,臨縣,ts,uA,24,陰平,
6191,抓,離石,ts,uA,213,陰平,
6191,抓,汾陽,tʂ,uA,324,陰平,
6191,抓,嵐縣,ts,uA,324,陰平,
6191,抓,石樓,tʂ,ua,214,陰平,
6191,抓,隰縣,ts,ua,41,陰平,
6191,抓,汾西,ts,uɑ,22,陰平,
6191,抓,沁縣,ts,ua,213,陰平上,
6191,抓,平順,tʂ,ua,313,陰平,
6191,抓,長治,ts,uɑ,213,陰平,
6191,抓,長子,ts,ua,213,陰平,
