id,字形,方言點,聲母,韻母,調值,調類,備註
172,隆,合肥,l,əŋ,55,陽平,
178,空,北京,kʰ,uŋ,55,陰平,空虛
178,空,濟南,kʰ,uŋ,213,陰平,空虛
178,空,西安,kʰ,uoŋ,21,陰平,空虛
178,空,武昌,kʰ,oŋ,55,陰平,空虛
178,空,桂林(臨桂),kʰ,uŋ,33,陰平,
178,空,柳州(雒容),kʰ,uŋ,33,陰平,
178,空,合肥,kʰ,əŋ,212,陰平,空虛
192,公,北京,k,uŋ,55,陰平,
192,公,濟南,k,uŋ,213,陰平,
192,公,宿州市,k,oŋ,213,陰平,
192,公,渦陽,k,oŋ,212,陰平,
192,公,臨泉,k,oŋ,212,陰平,
192,公,穎上,k,oŋ,212,陰平,
192,公,蕭縣,k,oŋ,212,陰平,
192,公,蚌埠市,k,õŋ,212,陰平,
192,公,鳳陽,k,õŋ,212,陰平,
192,公,壽縣,k,oŋ,212,陰平,
192,公,西安,k,uoŋ,21,陰平,
192,公,武昌,k,oŋ,55,陰平,
192,公,桂林(臨桂),k,uŋ,33,陰平,
192,公,柳州(雒容),k,uŋ,33,陰平,
192,公,懷遠,k,uŋ,212,陰平,
192,公,淮南,k,uŋ,213,陰平,
192,公,滁縣(滁州),k,uŋ,21,陰平,
192,公,合肥,k,əŋ,212,陰平,
192,公,巢縣(巢湖),k,ʌŋ,21,陰平,
192,公,蕪湖,k,oŋ,31,陰平,
192,公,桐城(安徽省志),k,uən,31,陰平,
192,公,宣城,k,oŋ,31,陰平,
192,公,貴池,k,oŋ,44,陰平,
192,公,安慶,k,oŋ,31,陰平,
193,功,北京,k,uŋ,55,陰平,
193,功,濟南,k,uŋ,213,陰平,
193,功,西安,k,uoŋ,21,陰平,
193,功,武昌,k,oŋ,55,陰平,
193,功,桂林(臨桂),k,uŋ,33,陰平,
193,功,柳州(雒容),k,uŋ,33,陰平,
193,功,合肥,k,əŋ,212,陰平,
194,工,北京,k,uŋ,55,陰平,
194,工,濟南,k,uŋ,213,陰平,
194,工,西安,k,uoŋ,21,陰平,
194,工,武昌,k,oŋ,55,陰平,
194,工,桂林(臨桂),k,uŋ,33,陰平,
194,工,柳州(雒容),k,uŋ,33,陰平,
194,工,合肥,k,əŋ,212,陰平,
196,蚣,桂林(臨桂),k,uŋ,33,陰平,
196,蚣,柳州(雒容),k,uŋ,33,陰平,
200,攻,北京,k,uŋ,55,陰平,
200,攻,濟南,k,uŋ,213,陰平,
200,攻,西安,k,uoŋ,53,上,
200,攻,武昌,k,oŋ,55,陰平,
200,攻,桂林(臨桂),k,uŋ,33,陰平,
200,攻,柳州(雒容),k,uŋ,33,陰平,
200,攻,合肥,k,əŋ,212,陰平,
205,蒙,北京,m,əŋ,55/214/35,陰平/上/陽平,有三讀。未註明異讀原因
205,蒙,濟南,m,əŋ,55/42,上/陽平,未註明異讀原因
205,蒙,西安,m,əŋ,24,陽平,
205,蒙,武昌,m,oŋ,42/55/213,上/陰平/陽平,未註明異讀原因
205,蒙,桂林(臨桂),m,uŋ,31,陽平,
205,蒙,柳州(雒容),m,uŋ,21,陽平,
205,蒙,合肥,m,əŋ,55,陽平,
232,籠,北京,l,uŋ,35,陽平,鳥籠
232,籠,濟南,l,uŋ,42,陽平,鳥籠
232,籠,西安,l,uoŋ,24,陽平,鳥籠
232,籠,武昌,n,oŋ,213,陽平,
232,籠,桂林(臨桂),l,uŋ,31,陽平,
232,籠,柳州(雒容),l,uŋ,21,陽平,
232,籠,合肥,l,əŋ,55,陽平,
240,聾,北京,l,uŋ,35,陽平,
240,聾,濟南,l,uŋ,42,陽平,
240,聾,西安,l,uoŋ,24,陽平,
240,聾,武昌,n,oŋ,55,陰平,
240,聾,桂林(臨桂),l,uŋ,31,陽平,
240,聾,柳州(雒容),l,uŋ,21,陽平,
240,聾,合肥,l,əŋ,213,陽平,
259,洪,北京,x,uŋ,35,陽平,
259,洪,濟南,x,uŋ,42,陽平,
259,洪,西安,x,uoŋ,24/55,陽平/去,未註明異讀原因
259,洪,武昌,x,oŋ,213,陽平,
259,洪,桂林(臨桂),x,uŋ,31,陽平,
259,洪,柳州(雒容),x,uŋ,21,陽平,
259,洪,合肥,x,əŋ,55,陽平,
262,紅,北京,x,uŋ,35,陽平,
262,紅,濟南,x,uŋ,42,陽平,
262,紅,廣靈,x,uŋ,31,陽平,
262,紅,宿州市,x,oŋ,55,陽平,
262,紅,渦陽,x,oŋ,55,陽平,
262,紅,臨泉,x,oŋ,55,陽平,
262,紅,穎上,x,oŋ,55,陽平,
262,紅,蕭縣,x,oŋ,55,陽平,
262,紅,蚌埠市,x,õŋ,55,陽平,
262,紅,鳳陽,x,õŋ,55,陽平,
262,紅,壽縣,x,oŋ,55,陽平,
262,紅,霍州(霍縣),x,uəŋ,35,陽平,
262,紅,臨汾,x,uəŋ,13,陽平,
262,紅,聞喜,x,uŋ,213,陽平,
262,紅,新絳,x,uəŋ,325,陽平,
262,紅,吉縣,x/x,uei/uəŋ,13/13,陽平/陽平,白讀。文讀
262,紅,運城,x,uŋ,13,陽平,
262,紅,永濟,x,uŋ,24,陽平,
262,紅,萬榮,x,uʌŋ,24,陽平,
262,紅,西安,x,uoŋ,24,陽平,
262,紅,武昌,x,oŋ,213,陽平,
262,紅,桂林(臨桂),x,uŋ,31,陽平,
262,紅,柳州(雒容),x,uŋ,21,陽平,
262,紅,懷遠,x,uŋ,55,陽平,
262,紅,淮南,x,uŋ,45,陽平,
262,紅,滁縣(滁州),x,uŋ,35,陽平,
262,紅,合肥,x,əŋ,55,陽平,
262,紅,巢縣(巢湖),x,ʌŋ,35,陽平,
262,紅,蕪湖,x,oŋ,35,陽平,
