# 吳語
id,丹陽後巷童家橋_聲母,丹陽後巷童家橋_韻母,丹陽後巷童家橋_調值,丹陽後巷童家橋_調類,靖江_聲母,靖江_韻母,靖江_調值,靖江_調類,丹陽_聲母,丹陽_韻母,丹陽_調值,丹陽_調類,江陰_聲母,江陰_韻母,江陰_調值,江陰_調類,常州_聲母,常州_韻母,常州_調值,常州_調類,金壇西崗_聲母,金壇西崗_韻母,金壇西崗_調值,金壇西崗_調類,溧陽_聲母,溧陽_韻母,溧陽_調值,溧陽_調類,宜興_聲母,宜興_韻母,宜興_調值,宜興_調類,常熟_聲母,常熟_韻母,常熟_調值,常熟_調類,無錫_聲母,無錫_韻母,無錫_調值,無錫_調類,寶山霜草墩_聲母,寶山霜草墩_韻母,寶山霜草墩_調值,寶山霜草墩_調類,崑山_聲母,崑山_韻母,崑山_調值,崑山_調類,蘇州_聲母,蘇州_韻母,蘇州_調值,蘇州_調類,蘇州(當代吳語)_聲母,蘇州(當代吳語)_韻母,蘇州(當代吳語)_調值,蘇州(當代吳語)_調類,上海(三林塘)_聲母,上海(三林塘)_韻母,上海(三林塘)_調值,上海(三林塘)_調類,溫州_聲母,溫州_韻母,溫州_調值,溫州_調類,雲和_聲母,雲和_韻母,雲和_調值,雲和_調類,開化_聲母,開化_韻母,開化_調值,開化_調類,龍游_聲母,龍游_韻母,龍游_調值,龍游_調類,常山_聲母,常山_韻母,常山_調值,常山_調類,江山(江山市)_聲母,江山(江山市)_韻母,江山(江山市)_調值,江山(江山市)_調類,玉山_聲母,玉山_韻母,玉山_調值,玉山_調類,遂昌_聲母,遂昌_韻母,遂昌_調值,遂昌_調類,廣豐(永豐鎮)_聲母,廣豐(永豐鎮)_韻母,廣豐(永豐鎮)_調值,廣豐(永豐鎮)_調類,浦城(南浦鎮城關話)_聲母,浦城(南浦鎮城關話)_韻母,浦城(南浦鎮城關話)_調值,浦城(南浦鎮城關話)_調類,慶元_聲母,慶元_韻母,慶元_調值,慶元_調類,宣州市裘公鄉_聲母,宣州市裘公鄉_韻母,宣州市裘公鄉_調值,宣州市裘公鄉_調類,貴池市茅坦鄉_聲母,貴池市茅坦鄉_韻母,貴池市茅坦鄉_調值,貴池市茅坦鄉_調類,寧國市莊村鄉_聲母,寧國市莊村鄉_韻母,寧國市莊村鄉_調值,寧國市莊村鄉_調類,貴池市灌口鄉_聲母,貴池市灌口鄉_韻母,貴池市灌口鄉_調值,貴池市灌口鄉_調類,寧國市南極鄉_聲母,寧國市南極鄉_韻母,寧國市南極鄉_調值,寧國市南極鄉_調類,黃山區甘棠鎮_聲母,黃山區甘棠鎮_韻母,黃山區甘棠鎮_調值,黃山區甘棠鎮_調類,蕪湖縣_聲母,蕪湖縣_韻母,蕪湖縣_調值,蕪湖縣_調類,繁昌_聲母,繁昌_韻母,繁昌_調值,繁昌_調類,銅陵縣_聲母,銅陵縣_韻母,銅陵縣_調值,銅陵縣_調類,南陵(仙坊話)_聲母,南陵(仙坊話)_韻母,南陵(仙坊話)_調值,南陵(仙坊話)_調類,涇縣_聲母,涇縣_韻母,涇縣_調值,涇縣_調類,石台_聲母,石台_韻母,石台_調值,石台_調類,寶山羅店_聲母,寶山羅店_韻母,寶山羅店_調值,寶山羅店_調類,上海_聲母,上海_韻母,上海_調值,上海_調類,南匯周浦_聲母,南匯周浦_韻母,南匯周浦_調值,南匯周浦_調類,松江_聲母,松江_韻母,松江_調值,松江_調類,吳江黎里_聲母,吳江黎里_韻母,吳江黎里_調值,吳江黎里_調類,吳江盛澤_聲母,吳江盛澤_韻母,吳江盛澤_調值,吳江盛澤_調類,嘉興_聲母,嘉興_韻母,嘉興_調值,嘉興_調類,湖州雙林_聲母,湖州雙林_韻母,湖州雙林_調值,湖州雙林_調類,杭州_聲母,杭州_韻母,杭州_調值,杭州_調類,餘姚_聲母,餘姚_韻母,餘姚_調值,餘姚_調類,紹興_聲母,紹興_韻母,紹興_調值,紹興_調類,諸暨王家井_聲母,諸暨王家井_韻母,諸暨王家井_調值,諸暨王家井_調類,嵊縣崇仁_聲母,嵊縣崇仁_韻母,嵊縣崇仁_調值,嵊縣崇仁_調類,嵊縣太平_聲母,嵊縣太平_韻母,嵊縣太平_調值,嵊縣太平_調類,寧波_聲母,寧波_韻母,寧波_調值,寧波_調類,黃岩_聲母,黃岩_韻母,黃岩_調值,黃岩_調類,金華_聲母,金華_韻母,金華_調值,金華_調類,永康_聲母,永康_韻母,永康_調值,永康_調類,衢州_聲母,衢州_韻母,衢州_調值,衢州_調類
12072,b,ʊ,113,陽去,b,ɯ̃,31,陽去,p,ɘŋ,324,陰去,b,ɵ,223,陽去,b,ɔ,24,陽去,p,ʊ̃,44,去聲,b,ʊ,231,陽去,b,e,231,陽去,b,ɣ,44,陰上,b,o,33/213,陽上/陽去,b,ɪ,213,陽去,b,ɵ,223,陽去,,,,,b,ɵ,231,陽去,p,ei,324,陽平,,,,,b,ɛ,21,陽上,b,ɛ̃,212,陽去,b,ei,213,陽上,b,ʌ̃,24,陽上,b,ĩ,33,陽上,b,iẽ,22,陽上,b,ə̃,13,陽上,b,uɐ̃,24,陽上,,,,,p,ã,221,陽上,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12073,m,ʊ,324,陰上,ʔm,ɯ̃,334,陰上,m,ɘŋ,22,陰平,ʔm,ɵ,45,陰上,ʔm,ɔ,334,陰上,m,ʊ̃,323,上聲,ʔm,ʊ,445,陰平,m,e,24,陽上,m,ɣ,31,陽上,m,o,213/33,陽去/陽上,m,ɪ,213,陽去,m,ɵ,223,陽去,m,ø,31,陽去,m,ɵ,231,陽去,m,ø/ei,324,陽平,m,ø,34,陽上,m,ɛ,53,陰上,m,ɛ̃,212,陽去,m,ei,213,陽上,m,ʌ̃,24,陽上,m,ĩ,33,陽上,m,æ̃,22,陽上,m,ə̃,13,陽上,m,uɐ̃,24,陽上,m,ãi,54,陽上,m,ã,221,陽上,m,ɔ̃,214,上聲,m,õ,214,陽去,m,ɛ,214,上聲,m,ən,214,上聲,m,ɛ,325,陰上,m,ɛ̃,31,陽上,m,õ,213,上聲,m,õ,213,上聲,m,õ,53,上聲,m,o,213,上聲,m,E,31,上聲,m,ẽ,313,上聲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12084,d,u,113,陽去,d,ɯ̃,31,陽去,t,ɘŋ,41,陽去,d,ɵ,223,陽去,d,ɔ,24,陽去,t,ʊ̃,31,陰平,d,ʊ,231,陽去,d,e,24,陽上,d,ɣ,31,陽上,d,o,33/213,陽上/陽去,d,ʌɣ,213,陽去,d,ɵ,223,陽去,d,ø,31,陽去,d,ɵ,231,陽去,dɦ,ø,324,陽平,d/t,ø,34/42,陽上/陰去,d,uɛ/əŋ,21,陽上,d,uɑ̃/oŋ,212,陽去,d,uei/əŋ,213,陽上,d,oŋ,24,陽上,d,əŋ,33,陽上,d,oŋ,22,陽上,d,əŋ/ə̃,13,陽上,d,uɐ̃/eiŋ,223/24,陽去/陽上,l/t,uãi,423/21,陰去/陽去,t,ã/əŋ,221,陽上,r,ɔ̃,53,去聲,d,õ,214,陽去,d,ɛ,214,上聲,t,ən,33,去聲,d,ɛ,214,陽上,d,ɛ̃,31,陽上,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dɦ,ø,35,陰去,,,,,,,,,d,uɑ̃,212,陽去,,,,,d,õ,212,陽去,d,ɔ̃,31,陽去,,,,,,,,,d,ã,223,陽去,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,ø,31,陽去,,,,,dɦ,ø,35,陰去,d,ø,22,陽去,d,uɛ,223,陽去,d,uɑ̃,212,陽去,d,uei,231,陽去,d,õ,212,陽去,d,ɔ̃,31,陽去,,,,,d,ə̃,212,陽去,d,ã,223,陽去,t,uãi,21,陽去,t,ã,31,陽去,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v,ɛ,53,陰平,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p,ᴇ,52,上,,,,,p,ɛ,33,陰上,p,a,45,陰上,p,ã,53,陰上,p,ã,53,陰上,p,ã,45,陰上,p,ã,52,陰上,p,ã,243,陰上,p,ã,45,陰上,p,aŋ,52,陰上,p,ã,52,陰上,p,ãi,44,陰上,ʔb,ɑ̃,33,陰上,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12093,p,ɑ,324,陰上,p,æ̃,334,陰上,p,æ,44,陰上,p,æ,45,陰上,p,æ/æ̃,334,陰上,p,æ̃,323,上聲,p,A,52,陰上,p,A,51,陰上,p,æ,44,陰上,p,ɛ,324,陰上,p,ᴇ,434,陰上,p,ɛ,52,陰上,p,ᴇ,52,上,p,ᴇ,51,陰上,p,ɛ,33,陰上,p,a,45,陰上,p,ã,53,陰上,p,ã,53,陰上,p,ã,45,陰上,p,ã,52,陰上,p,ã,243,陰上,p,ã,45,陰上,p,aŋ,52,陰上,p,ã,52,陰上,p,ãi,44,陰上,ʔb,ɑ̃,33,陰上,p,ã,214,上聲,p,ã,214,陽去,p,an,214,上聲,p,ã,214,上聲,p,ɛ,325,陰上,p,æ̃,35,陰上,,,,,,,,,,,,,,,,,,,,,,,,,p,e,434,陰上,p,ᴇ,334,陰去,ʔb,ɛ,44,陰上,p,ᴇ,44,陰上,p,ᴇ,51,全清陰上,p,ᴇ,51,全清陰上,p,ᴇɛ,44,全清陰上,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,ɛ,324,陽平,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v,ei,324,陽平,,,,,,uã,53,陰上,,,,,,uã,52,陰去,,,,,0,uã,52,陰去,,uã,22,陽上,,uə̃,52,陰上,0,uã,341,陽平,0,uãi,44,陰上,,uɑ̃,33,陰上,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ts,ø/ei,33,陰上,,,,,dʒ,yɛ,223,陽去,ts,uɑ̃,53,陰上,dz/s,uei,21/52,陽平/陰去,,,,,,,,,,,,,,,,,,,,,ts,uãi,21,陽去,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ts,ø/ei,33,陰上,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12129,ts,ɑ,324,陰上,tsʰ,æ̃,334,陰上,tsʰ,æ,22,陰平,tsʰ,æ,45,陰上,tsʰ,æ/æ̃,334,陰上,tsʰ,æ̃,323,上聲,tsʰ,A,52,陰上,tsʰ,A,51,陰上,tsʰ,æ,44,陰上,tsʰ,ɛ,324,陰上,tsʰ,ᴇ,434,陰上,tsʰ,ɛ,52,陰上,tsʰ,ᴇ,52,上,tsʰ,ᴇ,51,陰上,tsʰ,ɛ,33,陰上,s/tsʰ,a,45,陰上,tsʰ,ã,53,陰上,s/tsʰ,ã,53,陰上,s/tsʰ,ã,45,陰上,tsʰ,ã,52,陰上,s/tsʰ,ã,243/44,陰上/陰平,tsʰ,ã,45,陰上,tsʰ,aŋ,52,陰上,s,ã,52,陰上,tsʰ,ãi,44,陰上,s,ɑ̃,33,陰上,tsʰ,ã,214,上聲,tsʰ,ã,214,陽去,tsʰ,an,214,上聲,tsʰ,ã,214,上聲,tsʰ,ɛ,325,陰上,tsʰ,æ̃,35,陰上,tʂʰ,ã,213,上聲,tʂʰ,ã,213,上聲,s/tsʰ,ã,53,上聲上聲,s/tsʰ,ã/iã,213,上聲上聲,tsʰ,æ̃,31,上聲,tsʰ,ã,313,上聲,tsʰ,e,434,陰上,tsʰ,ᴇ,334,陰去,tsʰ,ɛ,44,陰上,tsʰ,ᴇ,44,陰上,tsʰ,ᴇ,44,陰平,tsʰ,ᴇ,334,次清陰上,tsʰ,ᴇɛ,324,次清陰上,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12139,xɦ,ɑ,113,陽去,ɕʑ,ɪ̃,51,陰去,h,æ,41,陽去,hɦ,æ,223,陽去,ɦ,æ/æ̃,24,陽去,ɕ,ɪ̃,323,上聲,xɦ,A,52,陰上,ɦ,ɪ/A,24/231,陽上/陽去,ɦ,æ,31,陽上,ɦ,ɛ,213,陽去,ɦ,ᴇ,213,陽去,ɦ,ɛ,223,陽去,ɦ/j,ᴇ/iɪ,31,陽去,ɦ,ᴇ,231,陽去,ɦ,ɛ,324,陽平,ɦ,a,34,陽上,,ã,53,陰上,0/ʑ,iŋ/ã,212,陽去,ø/ʑ,ie,231,陽去,ɦ,ã,212,陽去,0,ã,33,陽上,ɦ,ã,31,陽去,,,,,x,ã,223,陽去,,,,,,ɑ̃,221,陽上,ɣ,ã,53,去聲,ɣ,ã,214,陽去,ɣ,an,214,上聲,ɣ,ĩ,33,去聲,ɣ,ɛ,214,陽上,h,æ̃,31,陽上,,,,,,,,,,,,,,,,,,,,,,,,,ɦ,e,231,陽平,ɦ,ᴇ,113,陽去,ɦ,ɛ,113,陽去,ɦ,ᴇ,113,陽去,ɦ,ᴇ,32,陽上,ɦ,ᴇ,223,陽上,ɦ/ŋ,ᴇɛ,223,陽去,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12145,tɕ,ɪ̃,324,陰上,tɕ,ɪ̃,334,陰上,tɕ,ɪ,44,陰上,tɕ,ɪ,45,陰上,tɕ,ɪ̃/ɪ,334,陰上,tɕ,ɪ̃,323,上聲,tɕ,ie,52,陰上,tɕ,ɪ,51,陰上,tɕ,ie,44,陰上,tɕ,ɪ,324,陰上,tɕ,ɪ,434,陰上,tɕ,ɪ,52,陰上,tɕ,iɪ,52,上,tɕ,iɪ,51,陰上,tɕ,i,35,陰去,k,a,45,陰上,k,ã,53,陰上,tɕ,iɛ̃,53,陰上,tɕ,ie,45,陰上,tɕ,iẽ,52,陰上,k,iã,44,陰平,k,ã,45,陰上,k,aŋ,52,陰上,k,ã,445,陰平,k,ãi,44,陰上,k,ɑ̃,33,陰上,tɕ,ĩ,214,上聲,tɕ,ĩ,214,陽去,tɕ,iɛ,214,上聲,tɕ,ĩ,214,上聲,tɕ,i,325,陰上,k,æ̃,35,陰上,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tɕ,iɪ,52,上,,,,,,,,,k,a,45,陰上,k,ã,53,陰上,tɕ,iɛ̃,53,陰上,tɕ,ie,45,陰上,,,,,,,,,k,ã,45,陰上,,,,,,,,,k,ãi,44,陰上,k,ɑ̃,33,陰上,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,ã,55,陰去,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12151,k/tɕ,ɑ/ɪ̃,324,陰上,k,æ̃,334,陰上,k,æ,44,陰上,k/tɕ,æ/ɪ,45,陰上,k/tɕ,ɪ/ɪ̃/æ/æ̃,51,陰去,k/tɕ,æ̃/ɪ̃,323,上聲,k/tɕ,A/ie,52,陰上,k/tɕ,A/ɪ,51,陰上,tɕ,ie,44,陰上,k/tɕ,ɛ/ɪ,324,陰上,k/tɕ,ᴇ/ɪ,434,陰上,k/tɕ,ɛ/ɪ,52,陰上,k/tɕ,ᴇ/iɪ,52,上,k/tɕ,ᴇ/iɪ,51,陰上,k/ʑɦ,ɛ/iɪʔ,33/12,陰上/陽入,k,a,45,陰上,k,ã,53,陰上,tɕ,iɛ̃,53,陰上,tɕ,ie,45,陰上,k,ã,52,陰上,k,ã,243,陰上,k,ã/iẽ,45,陰上,k,aŋ,52,陰上,k,ã,52,陰上,k,ãi,44,陰上,k,ɑ̃,33,陰上,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k/tɕ,e/i,434,陰上,k,ᴇ,334,陰去,k,ɛ,44,陰上,k/tɕ,ᴇ/i,44,陰上,k/tɕ,ᴇ/iɪ,51,全清陰上,k/tɕ,ᴇ/iɪ,51,全清陰上,tɕ,ie,44,全清陰上,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12153,tsʰ,ɑ,324,陰上,tsʰ,æ̃,334,陰上,tsʰ,æ,22,陰平,tsʰ,æ,45,陰上,ts,æ̃/æ,334,陰上,tsʰ,æ̃,323,上聲,tsʰ,A,52,陰上,tsʰ,A,51,陰上,tsʰ,æ,44,陰上,tsʰ,ɛ,324,陰上,tsʰ,ᴇ,434,陰上,tsʰ,ɛ,52,陰上,tsʰ,ᴇ,52,上,tsʰ,ᴇ,51,陰上,tsʰ,ɛ,33,陰上,tsʰ,a,45,陰上,tsʰ,ã,53,陰上,tsʰ,ã,53,陰上,tsʰ,ã,45,陰上,tsʰ,ã,52,陰上,tsʰ,ã,243,陰上,tsʰ,ã,45,陰上,tsʰ,aŋ,52,陰上,tsʰ,ã,52,陰上,tsʰ,ãi,44,陰上,tsʰ,ɑ̃,33,陰上,tsʰ,ã,214,上聲,tsʰ,ã,214,陽去,tsʰ,an,214,上聲,tsʰ,ã,214,上聲,tsʰ,ɛ,325,陰上,tsʰ,æ̃,35,陰上,,,,,,,,,,,,,,,,,,,,,,,,,tsʰ,e,434,陰上,tsʰ,ᴇ,334,陰去,tsʰ,ɛ,44,陰上,tsʰ,ᴇ,44,陰上,tsʰ,ᴇ,44,陰平,tsʰ,ᴇ,334,次清陰上,tsʰ,ᴇɛ,324,次清陰上,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tsʰ,ɛ,53,陰平,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12166,ʔŋ,ɑ,324,陰上,ʔŋ,æ̃,334,陰上,ŋ,æ,22/213,陰平/陽平,ʔŋ,æ,45,陰上,ʔŋ,æ̃/æ,334,陰上,0,æ̃,323,上聲,ʔŋ,A,445,陰平,ŋ,A,24,陽上,ŋ,æ,31,陽上,ŋ,ɛ,33/213,陽上/陽去,ŋ,ᴇ,213,陽去,ŋ,ɛ,223,陽去,j/ŋ,iɪ/ᴇ,31,陽去,ŋ,ᴇ,231,陽去,ŋ,ɛ,35,陰去,ŋ,a,45/34,陰上/陽上,ŋ,ɛ/ã,53,陰上,0/ŋ,iɛ̃/ã,53/212,陰上/陽去,ŋ,ã,213,陽上,0/ŋ,ã/iẽ,52/24,陽上/陰上,ŋ,ã,33,陽上,ŋ,ã,22,陽上,ŋ,aŋ,13,陽上,ŋ,ã,24,陽上,ŋ,ãi,54,陽上,ŋ,ɑ̃,221,陽上,ŋ,ã,214,上聲,ŋ,ã,214,陽去,ŋ,an,214,上聲,ŋ,ã,214,上聲,ŋ,ɛ,325,陰上,ŋ,æ̃,31,陽上,0,iã/ã,213,上聲,ŋ,ã,213,上聲,ŋ,ã,53,上聲,ŋ,ã,213,上聲,ŋ,æ̃,31,上聲,ŋ,ã,313,上聲,ŋ,e,213,陽去,ŋ,ᴇ,113,陽去,ŋ,ɛ,113,陽去,ŋ,ᴇ,113,陽去,ŋ,ᴇ,32,陽上,ŋ/ʔ,ᴇ,223/51,陽上/全清陰上,ɦ/ŋ,ᴇɛ,223,陽去,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ts,ɛ,35,陰去,,,,,,,,,ts,ã,53,陰上,,,,,ts,ã,52,陰上,ts,ã,243,陰上,,,,,,,,,ts,ã,52,陰上,,,,,,,,,ts,ã,214,上聲,ts,ã,214,陽去,ts,an,214,上聲,ts,ã,214,上聲,ts,ɛ,325,陰上,ts,æ̃,35,陰上,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12169,ts,ɑ,324,陰上,ts,æ̃,334,陰上,ts,æ,44,陰上,ts,æ,45,陰上,ts,æ̃/æ,334,陰上,ts,æ̃,323,上聲,ts,A,52,陰上,ts,A,51,陰上,ts,æ,44,陰上,ts,ɛ,324,陰上,ts,ᴇ,434,陰上,ts,ɛ,52,陰上,ts,ᴇ,52,上,ts,ᴇ,51,陰上,ts,ɛ,35,陰去,ts,a,45,陰上,ts,ã,53,陰上,ts,ã,53,陰上,ts,ã,45,陰上,ts,ã,52,陰上,ts,ã,243,陰上,ts,ã,45,陰上,ts,aŋ,52,陰上,ts,ã,52,陰上,ts,ãi,44,陰上,ts,ɑ̃,33,陰上,ts,ã,214,上聲,ts,ã,214,陽去,ts,an,214,上聲,ts,ã,214,上聲,ts,ɛ,325,陰上,ts,æ̃,35,陰上,,,,,,,,,,,,,,,,,,,,,,,,,ts,e,434,陰上,ts,ᴇ,334,陰去,ts,ɛ,44,陰上,ts,ᴇ,44,陰上,ts,ᴇ,51,全清陰上,ts,ᴇ,51,全清陰上,ts,ᴇɛ,44,全清陰上,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ts,ɛ,35,陰去,,,,,,,,,ts,ã,53,陰上,,,,,ts,ã,52,陰上,ts,ã,243,陰上,,,,,,,,,ts,ã,52,陰上,,,,,,,,,ts,ã,214,上聲,ts,ã,214,陽去,ts,an,214,上聲,ts,ã,214,上聲,ts,ɛ,325,陰上,ts,æ̃,35,陰上,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,i,33/53,陰上/陰平,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ɕ/s,i,33,陰上,,,,,,,,,,,,,,,,,,,,,,,,,ɕ,iẽ,45,陰上,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ɕ/tsʰ,iẽ/ɪŋ,52,陰上,ɕ,ĩ,243,陰上,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
